     396,  -0.008793,   0.002930,   0.004883,   0.019716,   0.983886,   0.197461, 0,0,0,0
     406,  -0.008793,   0.002930,   0.005371,   0.016175,   0.980590,   0.195630, 0,0,0,0
     417,  -0.009282,   0.000977,   0.004883,   0.017396,   0.984496,   0.200146, 0,0,0,0
     446,  -0.009282,   0.000977,   0.004395,   0.016786,   0.980345,   0.198193, 0,0,0,0
     466,  -0.009282,   0.002930,   0.005859,   0.017396,   0.977904,   0.198193, 0,0,0,0
     486,  -0.009282,   0.002930,   0.004395,   0.017274,   0.984618,   0.200146, 0,0,0,0
     496,  -0.009282,   0.002441,   0.004883,   0.013734,   0.981566,   0.199414, 0,0,0,0
     516,  -0.008305,   0.003418,   0.004395,   0.017030,   0.983153,   0.199048, 0,0,0,0
     526,  -0.008305,   0.003906,   0.003418,   0.018739,   0.979369,   0.198804, 0,0,0,0
     546,  -0.008793,   0.003418,   0.004883,   0.014955,   0.981078,   0.192333, 0,0,0,0
     556,  -0.009282,   0.001953,   0.005371,   0.019227,   0.980956,   0.196240, 0,0,0,0
     576,  -0.008793,   0.002930,   0.004395,   0.023012,   0.981688,   0.198071, 0,0,0,0
     596,  -0.009770,   0.001953,   0.003418,   0.015809,   0.984008,   0.198560, 0,0,0,0
     616,  -0.009282,   0.002930,   0.005859,   0.018983,   0.975584,   0.198437, 0,0,0,0
     626,  -0.008793,   0.003418,   0.003418,   0.019838,   0.975096,   0.200513, 0,0,0,0
     646,  -0.009282,   0.002930,   0.005371,   0.019838,   0.986083,   0.200024, 0,0,0,0
     656,  -0.008793,   0.001953,   0.005371,   0.017396,   0.982665,   0.199414, 0,0,0,0
     676,  -0.009282,   0.002930,   0.005371,   0.016786,   0.984130,   0.198682, 0,0,0,0
     696,  -0.008305,   0.003418,   0.005859,   0.023012,   0.987182,   0.200513, 0,0,0,0
     706,  -0.009282,   0.002441,   0.004395,   0.019227,   0.980345,   0.199170, 0,0,0,0
     726,  -0.009282,   0.002930,   0.004395,   0.018495,   0.982299,   0.198926, 0,0,0,0
     746,  -0.008305,   0.002930,   0.006836,   0.014466,   0.979857,   0.201733, 0,0,0,0
     766,  -0.008305,   0.002930,   0.004883,   0.012513,   0.982909,   0.195874, 0,0,0,0
     786,  -0.009282,   0.003906,   0.002930,   0.020448,   0.980712,   0.200269, 0,0,0,0
     796,  -0.010259,   0.001953,   0.004883,   0.019960,   0.979247,   0.196972, 0,0,0,0
     806,  -0.008793,   0.001953,   0.004883,   0.016541,   0.982177,   0.200757, 0,0,0,0
     826,  -0.010259,   0.001953,   0.006348,   0.018129,   0.981566,   0.195996, 0,0,0,0
     836,  -0.008793,   0.002930,   0.004883,   0.017396,   0.985473,   0.199536, 0,0,0,0
     856,  -0.009770,   0.002441,   0.005371,   0.016175,   0.986449,   0.198560, 0,0,0,0
     876,  -0.009282,   0.002441,   0.005859,   0.018861,   0.984008,   0.195874, 0,0,0,0
     896,  -0.008793,   0.003418,   0.004395,   0.018129,   0.979125,   0.195019, 0,0,0,0
     906,  -0.009770,   0.002930,   0.004883,   0.018251,   0.980712,   0.200635, 0,0,0,0
     916,  -0.008793,   0.003418,   0.004883,   0.017396,   0.977049,   0.199292, 0,0,0,0
     936,  -0.008793,   0.002441,   0.004883,   0.017884,   0.979735,   0.197339, 0,0,0,0
     946,  -0.008793,   0.003906,   0.004883,   0.016297,   0.980345,   0.197461, 0,0,0,0
     956,  -0.010259,   0.003418,   0.004395,   0.015809,   0.982299,   0.195874, 0,0,0,0
     976,  -0.008793,   0.001953,   0.004883,   0.018006,   0.983031,   0.198071, 0,0,0,0
     986,  -0.008793,   0.002441,   0.005859,   0.020814,   0.981322,   0.200879, 0,0,0,0
    1006,  -0.007328,   0.002930,   0.005371,   0.015687,   0.982299,   0.193798, 0,0,0,0
    1016,  -0.006351,   0.002930,   0.004883,   0.020204,   0.981688,   0.196972, 0,0,0,0
    1036,  -0.009770,   0.003906,   0.005859,   0.019471,   0.979125,   0.201123, 0,0,0,0
    1046,  -0.008305,   0.002930,   0.005371,   0.018251,   0.987304,   0.190014, 0,0,0,0
    1056,  -0.009282,   0.002441,   0.005371,   0.017274,   0.980834,   0.195874, 0,0,0,0
    1076,  -0.009282,   0.001465,   0.004883,   0.017396,   0.981078,   0.198315, 0,0,0,0
    1096,  -0.008793,   0.002441,   0.004883,   0.019227,   0.982177,   0.199292, 0,0,0,0
    1106,  -0.010259,   0.005371,   0.005371,   0.018006,   0.979247,   0.201123, 0,0,0,0
    1116,  -0.008793,   0.002930,   0.004395,   0.016297,   0.983031,   0.200513, 0,0,0,0
    1136,  -0.009282,   0.001953,   0.004883,   0.019960,   0.981933,   0.200879, 0,0,0,0
    1146,  -0.009282,   0.003418,   0.005371,   0.016786,   0.982421,   0.199902, 0,0,0,0
    1166,  -0.008793,   0.002930,   0.004395,   0.018739,   0.987060,   0.198926, 0,0,0,0
    1186,  -0.009282,   0.003906,   0.003906,   0.016541,   0.979979,   0.200879, 0,0,0,0
    1206,  -0.009282,   0.003418,   0.003906,   0.015443,   0.980834,   0.193920, 0,0,0,0
    1226,  -0.008793,   0.003418,   0.005371,   0.020082,   0.988158,   0.197461, 0,0,0,0
    1246,  -0.009282,   0.002441,   0.003418,   0.016053,   0.985106,   0.197827, 0,0,0,0
    1276,  -0.009282,   0.002930,   0.004395,   0.016053,   0.982787,   0.194653, 0,0,0,0
    1306,  -0.008305,   0.002441,   0.004883,   0.014710,   0.980345,   0.198560, 0,0,0,0
    1316,  -0.009282,   0.001953,   0.005371,   0.019105,   0.979979,   0.197461, 0,0,0,0
    1326,  -0.008793,   0.002930,   0.005371,   0.017762,   0.981688,   0.196606, 0,0,0,0
    1346,  -0.009282,   0.002930,   0.004883,   0.017396,   0.979369,   0.197705, 0,0,0,0
    1366,  -0.008305,   0.002441,   0.004395,   0.014832,   0.986694,   0.197461, 0,0,0,0
    1396,  -0.008793,   0.001953,   0.003906,   0.020204,   0.979613,   0.199902, 0,0,0,0
    1426,  -0.008305,   0.004395,   0.005859,   0.016908,   0.979613,   0.195630, 0,0,0,0
    1446,  -0.008793,   0.003418,   0.004883,   0.019838,   0.978392,   0.197827, 0,0,0,0
    1466,  -0.008305,   0.003906,   0.004883,   0.018983,   0.983886,   0.199658, 0,0,0,0
    1486,  -0.007816,   0.003906,   0.005371,   0.019349,   0.980956,   0.200024, 0,0,0,0
    1506,  -0.010259,   0.003418,   0.005859,   0.017152,   0.976805,   0.195996, 0,0,0,0
    1526,  -0.009770,   0.002930,   0.004883,   0.017274,   0.983642,   0.201733, 0,0,0,0
    1556,  -0.009770,   0.003418,   0.004883,   0.017030,   0.981933,   0.199536, 0,0,0,0
    1566,  -0.008793,   0.002441,   0.005371,   0.021303,   0.978148,   0.199292, 0,0,0,0
    1586,  -0.009770,   0.002441,   0.005371,   0.019105,   0.978270,   0.198804, 0,0,0,0
    1596,  -0.008305,   0.003418,   0.005859,   0.019593,   0.985961,   0.200024, 0,0,0,0
    1626,  -0.009282,   0.002930,   0.005859,   0.014588,   0.978514,   0.198437, 0,0,0,0
    1636,  -0.008305,   0.002441,   0.003906,   0.015687,   0.982055,   0.194409, 0,0,0,0
    1656,  -0.008793,   0.002441,   0.004883,   0.018129,   0.983031,   0.196606, 0,0,0,0
    1676,  -0.008793,   0.002441,   0.005371,   0.017884,   0.983886,   0.197095, 0,0,0,0
    1696,  -0.009770,   0.002441,   0.006348,   0.017640,   0.982299,   0.200146, 0,0,0,0
    1716,  -0.009282,   0.001953,   0.004883,   0.018983,   0.983031,   0.198437, 0,0,0,0
    1726,  -0.009282,   0.003906,   0.003906,   0.018983,   0.981688,   0.199048, 0,0,0,0
    1746,  -0.008305,   0.001953,   0.005859,   0.015565,   0.978758,   0.195263, 0,0,0,0
    1766,  -0.008305,   0.002930,   0.004395,   0.019349,   0.983275,   0.201245, 0,0,0,0
    1776,  -0.008793,   0.002441,   0.003906,   0.017518,   0.981933,   0.197827, 0,0,0,0
    1796,  -0.008793,   0.001465,   0.004395,   0.015687,   0.981933,   0.200024, 0,0,0,0
    1816,  -0.009282,   0.005371,   0.004883,   0.017274,   0.987914,   0.196972, 0,0,0,0
    1826,  -0.008305,   0.001953,   0.005371,   0.019960,   0.978026,   0.197095, 0,0,0,0
    1846,  -0.008305,   0.003418,   0.005859,   0.017274,   0.985595,   0.196728, 0,0,0,0
    1856,  -0.009282,   0.002930,   0.005371,   0.020082,   0.984618,   0.197095, 0,0,0,0
    1876,  -0.008793,   0.002930,   0.004395,   0.016297,   0.976195,   0.197217, 0,0,0,0
    1886,  -0.007328,   0.002930,   0.003906,   0.018251,   0.982909,   0.199170, 0,0,0,0
    1896,  -0.009770,   0.001953,   0.005371,   0.018373,   0.982909,   0.193066, 0,0,0,0
    1906,  -0.009282,   0.002930,   0.005371,   0.015809,   0.985351,   0.198315, 0,0,0,0
    1936,  -0.008793,   0.003418,   0.004395,   0.023500,   0.981078,   0.199048, 0,0,0,0
    1966,  -0.008793,   0.002930,   0.004883,   0.016908,   0.983886,   0.198193, 0,0,0,0
    1976,  -0.009282,   0.001465,   0.004883,   0.016053,   0.983642,   0.199170, 0,0,0,0
    1987,  -0.008793,   0.002930,   0.004883,   0.018006,   0.981688,   0.195263, 0,0,0,0
    2005,  -0.007816,   0.002441,   0.006348,   0.018861,   0.978026,   0.198071, 0,0,0,0
    2025,  -0.007328,   0.001953,   0.004883,   0.019227,   0.979735,   0.198804, 0,0,0,0
    2035,  -0.008793,   0.003418,   0.005371,   0.018129,   0.983397,   0.198071, 0,0,0,0
    2045,  -0.010259,   0.003906,   0.004883,   0.018617,   0.980712,   0.192578, 0,0,0,0
    2065,  -0.009282,   0.003418,   0.005859,   0.020326,   0.982055,   0.200635, 0,0,0,0
    2085,  -0.009282,   0.001953,   0.006836,   0.020570,   0.979125,   0.195508, 0,0,0,0
    2105,  -0.009282,   0.002441,   0.005371,   0.016786,   0.984374,   0.196850, 0,0,0,0
    2125,  -0.008793,   0.002930,   0.005371,   0.015565,   0.985595,   0.200635, 0,0,0,0
    2145,  -0.008305,   0.002441,   0.004883,   0.015687,   0.981078,   0.197217, 0,0,0,0
    2175,  -0.009282,   0.002930,   0.007812,   0.017518,   0.979613,   0.199902, 0,0,0,0
    2205,  -0.009282,   0.002441,   0.004395,   0.014832,   0.984618,   0.199414, 0,0,0,0
    2215,  -0.008305,   0.003418,   0.004395,   0.015077,   0.981688,   0.195874, 0,0,0,0
    2235,  -0.008305,   0.001465,   0.003906,   0.018251,   0.977904,   0.198071, 0,0,0,0
    2245,  -0.008793,   0.002930,   0.004883,   0.019593,   0.981200,   0.198560, 0,0,0,0
    2265,  -0.009282,   0.002441,   0.002930,   0.017274,   0.981078,   0.195263, 0,0,0,0
    2285,  -0.008305,   0.002441,   0.005371,   0.015809,   0.983520,   0.195141, 0,0,0,0
    2315,  -0.009770,   0.002930,   0.003906,   0.018373,   0.984130,   0.196972, 0,0,0,0
    2335,  -0.008793,   0.001953,   0.004395,   0.019227,   0.984374,   0.200635, 0,0,0,0
    2345,  -0.008793,   0.002441,   0.004883,   0.018617,   0.982299,   0.200635, 0,0,0,0
    2365,  -0.008305,   0.003906,   0.005371,   0.018495,   0.979857,   0.200513, 0,0,0,0
    2395,  -0.008305,   0.002930,   0.004883,   0.017884,   0.986571,   0.198193, 0,0,0,0
    2415,  -0.008793,   0.001953,   0.004883,   0.018739,   0.982177,   0.200513, 0,0,0,0
    2425,  -0.008793,   0.002441,   0.004395,   0.019349,   0.983886,   0.198682, 0,0,0,0
    2445,  -0.009282,   0.002930,   0.005371,   0.017762,   0.978514,   0.196606, 0,0,0,0
    2455,  -0.009282,   0.001465,   0.004883,   0.018251,   0.979491,   0.200391, 0,0,0,0
    2465,  -0.008793,   0.001465,   0.003906,   0.017884,   0.984252,   0.198560, 0,0,0,0
    2485,  -0.008793,   0.003418,   0.004395,   0.012879,   0.983153,   0.200391, 0,0,0,0
    2495,  -0.009770,   0.003418,   0.004883,   0.018983,   0.987670,   0.196972, 0,0,0,0
    2515,  -0.009282,   0.003418,   0.004395,   0.018739,   0.979369,   0.195385, 0,0,0,0
    2525,  -0.008793,   0.003906,   0.003906,   0.017396,   0.987182,   0.197461, 0,0,0,0
    2535,  -0.010259,   0.002930,   0.004883,   0.015443,   0.977782,   0.196118, 0,0,0,0
    2555,  -0.009282,   0.002441,   0.005371,   0.018983,   0.978514,   0.199414, 0,0,0,0
    2575,  -0.008305,   0.002441,   0.004883,   0.017640,   0.983520,   0.194653, 0,0,0,0
    2595,  -0.008793,   0.003418,   0.005859,   0.015809,   0.980223,   0.196118, 0,0,0,0
    2615,  -0.008793,   0.003906,   0.004883,   0.016541,   0.980590,   0.193676, 0,0,0,0
    2635,  -0.008793,   0.003418,   0.005859,   0.017152,   0.982543,   0.201245, 0,0,0,0
    2645,  -0.010259,   0.002930,   0.004883,   0.018129,   0.985106,   0.194409, 0,0,0,0
    2655,  -0.009282,   0.002441,   0.004883,   0.025209,   0.982543,   0.192944, 0,0,0,0
    2675,  -0.007816,   0.002441,   0.005859,   0.022890,   0.984008,   0.202710, 0,0,0,0
    2695,  -0.008305,   0.002441,   0.005371,   0.020326,   0.985229,   0.198071, 0,0,0,0
    2705,  -0.008305,   0.002930,   0.006348,   0.016908,   0.982665,   0.198071, 0,0,0,0
    2735,  -0.008793,   0.002930,   0.005371,   0.019227,   0.985839,   0.202344, 0,0,0,0
    2745,  -0.008793,   0.002441,   0.005859,   0.020204,   0.981322,   0.198071, 0,0,0,0
    2756,  -0.008305,   0.003418,   0.005859,   0.015077,   0.979735,   0.197949, 0,0,0,0
    2767,  -0.008793,   0.002441,   0.004395,   0.019105,   0.980345,   0.198926, 0,0,0,0
    2785,  -0.010747,   0.003418,   0.004883,   0.014588,   0.979979,   0.197339, 0,0,0,0
    2805,  -0.009770,   0.002441,   0.004883,   0.016297,   0.983275,   0.198682, 0,0,0,0
    2815,  -0.008305,   0.003906,   0.005859,   0.016053,   0.982787,   0.196972, 0,0,0,0
    2835,  -0.008793,   0.002930,   0.005859,   0.017274,   0.982787,   0.198071, 0,0,0,0
    2855,  -0.010259,   0.001953,   0.005859,   0.018129,   0.985229,   0.201245, 0,0,0,0
    2875,  -0.009282,   0.004395,   0.004883,   0.019593,   0.978392,   0.194653, 0,0,0,0
    2885,  -0.009770,   0.003906,   0.005859,   0.018006,   0.986083,   0.197217, 0,0,0,0
    2905,  -0.008305,   0.003906,   0.005371,   0.019593,   0.981688,   0.196484, 0,0,0,0
    2915,  -0.009282,   0.001465,   0.004395,   0.017396,   0.985351,   0.199048, 0,0,0,0
    2935,  -0.009282,   0.003906,   0.005859,   0.017762,   0.981810,   0.197827, 0,0,0,0
    2945,  -0.008305,   0.003418,   0.005371,   0.016908,   0.981444,   0.200879, 0,0,0,0
    2965,  -0.008793,   0.001953,   0.005371,   0.019838,   0.979003,   0.197949, 0,0,0,0
    2985,  -0.009282,   0.003906,   0.004883,   0.016664,   0.981078,   0.199292, 0,0,0,0
    2995,  -0.010259,   0.003906,   0.005371,   0.017762,   0.983397,   0.198926, 0,0,0,0
    3005,  -0.011724,   0.002441,   0.005371,   0.014710,   0.987182,   0.202710, 0,0,0,0
    3017,  -0.008305,   0.003906,   0.004883,   0.017030,   0.980345,   0.201123, 0,0,0,0
    3037,  -0.009282,   0.002441,   0.004883,   0.019105,   0.979979,   0.197949, 0,0,0,0
    3057,  -0.007816,   0.002441,   0.004395,   0.017030,   0.977171,   0.202710, 0,0,0,0
    3077,  -0.009282,   0.003418,   0.004883,   0.016053,   0.981933,   0.201001, 0,0,0,0
    3097,  -0.008793,   0.001465,   0.003906,   0.018373,   0.981810,   0.199780, 0,0,0,0
    3117,  -0.007328,   0.002441,   0.004883,   0.016541,   0.981200,   0.194653, 0,0,0,0
    3137,  -0.007816,   0.002930,   0.005371,   0.014710,   0.983397,   0.199536, 0,0,0,0
    3157,  -0.007816,   0.004395,   0.004883,   0.017396,   0.981810,   0.199780, 0,0,0,0
    3177,  -0.008793,   0.001953,   0.004883,   0.016541,   0.989379,   0.201611, 0,0,0,0
    3197,  -0.007816,   0.001953,   0.004883,   0.017274,   0.981200,   0.195630, 0,0,0,0
    3217,  -0.008793,   0.001953,   0.005371,   0.018373,   0.981200,   0.201123, 0,0,0,0
    3237,  -0.008305,   0.002441,   0.005371,   0.018739,   0.978270,   0.199170, 0,0,0,0
    3247,  -0.008793,   0.003906,   0.005371,   0.017884,   0.982909,   0.196606, 0,0,0,0
    3267,  -0.008305,   0.001465,   0.003418,   0.017396,   0.978881,   0.199658, 0,0,0,0
    3277,  -0.009770,   0.002930,   0.005859,   0.018617,   0.982543,   0.196240, 0,0,0,0
    3297,  -0.009282,   0.003418,   0.005859,   0.014100,   0.981322,   0.198193, 0,0,0,0
    3307,  -0.008305,   0.003418,   0.005371,   0.017152,   0.983886,   0.199536, 0,0,0,0
    3317,  -0.009770,   0.003418,   0.004883,   0.018617,   0.983520,   0.200024, 0,0,0,0
    3327,  -0.009770,   0.002930,   0.004883,   0.017030,   0.985229,   0.201489, 0,0,0,0
    3347,  -0.008793,   0.002441,   0.004883,   0.017518,   0.978758,   0.196484, 0,0,0,0
    3367,  -0.009770,   0.002930,   0.004883,   0.015077,   0.983642,   0.197827, 0,0,0,0
    3377,  -0.009282,   0.003906,   0.004883,   0.022279,   0.979979,   0.197461, 0,0,0,0
    3397,  -0.010259,   0.007324,   0.005859,   0.026674,   0.984008,   0.190014, 0,0,0,0
    3407,  -0.008793,   0.066895,   0.019043,   0.053775,   0.973143,   0.230788, 0,0,0,0
    3417,  -0.008793,   0.065430,   0.019531,   0.046084,   0.978026,   0.216993, 0,0,0,0
    3427,  -0.010259,   0.048340,   0.015625,   0.028383,   0.980956,   0.208570, 0,0,0,0
    3457,  -0.011236,   0.000977,   0.015625,  -0.010804,   0.995361,   0.171092, 0,0,0,0
    3467,  -0.025892,  -0.054226,   0.074707,  -0.009827,   1.001587,   0.199414, 0,0,0,0
    3487,  -0.035173,  -0.061065,   0.118164,   0.010804,   1.005249,   0.204175, 0,0,0,0
    3507,  -0.055691,  -0.095261,   0.216797,   0.047549,   0.992553,   0.211500, 0,0,0,0
    3517,  -0.088911,  -0.143625,   0.358887,   0.078435,   1.021974,   0.260453, 0,0,0,0
    3537,  -0.117245,  -0.159746,   0.499512,   0.093206,   1.020143,   0.269365, 0,0,0,0
    3557,  -0.186126,  -0.187103,   0.861816,   0.194531,   0.989990,   0.207715, 0,0,0,0
    3577,  -0.243771,  -0.263312,  -0.945286,   0.246414,   1.017946,   0.202588, 0,0,0,0
    3597,  -0.608696,  -0.323400,  -0.962873,   0.172801,   1.004639,   0.210401, 0,0,0,0
    3607,  -0.717636,  -0.380068,  -0.691744,   0.335531,   0.919795,   0.270463, 0,0,0,0
    3627,  -0.777723,  -0.427455,  -0.578896,   0.399377,   0.706525,   0.204175, 0,0,0,0
    3647,  -0.806546,  -0.435271,  -0.564240,   0.451505,   0.925044,   0.292437, 0,0,0,0
    3667,  -0.938447,  -0.508061,  -0.469956,   0.505097,   0.914423,   0.303791, 0,0,0,0
    3687,  -0.980459,  -0.540303,  -0.442110,   0.506806,   0.756333,   0.300494, 0,0,0,0
    3707,   0.867676,  -0.623351,  -0.333171,   0.525850,   0.817738,   0.383141, 0,0,0,0
    3727,  -0.875916,  -0.634587,  -0.159746,   0.561741,   0.925288,   0.418299, 0,0,0,0
    3737,  -0.301417,  -0.626771,   0.066895,   0.646707,   0.764878,   0.349936, 0,0,0,0
    3757,  -0.218368,  -0.619443,   0.210938,   0.639504,   0.620826,   0.314533, 0,0,0,0
    3787,  -0.255496,  -0.744016,  -0.787982,   0.926631,   0.333822,   0.221632, 0,0,0,0
    3797,  -0.453835,  -0.673669,  -0.881290,   0.782335,   0.232253,   0.221632, 0,0,0,0
    3817,  -0.710796,  -0.505618,   0.982422,   0.712995,   0.133126,   0.253739, 0,0,0,0
    3827,   0.735840,  -0.245725,   0.710938,   0.897821,  -0.159739,   0.221266, 0,0,0,0
    3837,   0.487305,  -0.512457,   0.938965,   1.079106,  -0.089666,   0.200269, 0,0,0,0
    3847,   0.734863,  -0.724963,  -0.881290,   1.193493,   0.024110,   0.222853, 0,0,0,0
    3867,  -0.983879,  -0.789936,  -0.973620,   1.099860,   0.052066,   0.302936, 0,0,0,0
    3887,  -0.917440,  -0.790425,   0.701660,   1.093512,  -0.033999,   0.328450, 0,0,0,0
    3907,  -0.810943,  -0.914509,   0.360840,   1.187756,   0.128243,   0.127388, 0,0,0,0
    3927,   0.363281,   0.685059,  -0.349292,   0.781115,   0.135323,  -0.022523, 0,0,0,0
    3947,   0.546387,   0.628418,  -0.488520,   0.637429,  -0.057071,  -0.118599, 0,0,0,0
    3957,   0.693848,   0.366699,  -0.551539,   0.773057,  -0.568943,  -0.242507, 0,0,0,0
    3977,   0.707520,   0.268555,  -0.533464,   0.783312,  -0.697247,  -0.237014, 0,0,0,0
    3987,   0.479492,   0.146484,  -0.489008,   0.718489,  -0.880608,  -0.134591, 0,0,0,0
    4007,   0.357910,   0.089844,  -0.414753,   0.575169,  -0.832631,  -0.031435, 0,0,0,0
    4027,   0.479980,   0.468750,  -0.249634,   0.393273,  -0.811390,   0.430385, 0,0,0,0
    4057,   0.518066,   0.557129,  -0.234978,   0.438076,  -0.829702,   0.514253, 0,0,0,0
    4077,   0.757812,  -0.582316,  -0.187103,   0.546725,  -1.073979,   0.766587, 0,0,0,0
    4097,   0.514160,   0.075684,  -0.181241,   0.465544,  -1.292254,   0.194531, 0,0,0,0
    4107,   0.418945,   0.195312,  -0.137274,   0.450162,  -1.275163,   0.035586, 0,0,0,0
    4117,   0.144531,   0.282227,  -0.125061,   0.494964,  -1.281267,  -0.378258, 0,0,0,0
    4137,   0.071289,   0.269043,  -0.122130,   0.535616,  -1.262223,  -0.443570, 0,0,0,0
    4157,  -0.177333,  -0.351734,  -0.122130,   0.858146,  -0.991332,  -0.756943, 0,0,0,0
    4177,  -0.303371,  -0.851001,  -0.701026,   0.430874,  -0.901361,  -0.025697, 0,0,0,0
    4207,   0.136719,  -0.633610,   0.946289,   0.278520,  -0.803089,   0.117012, 0,0,0,0
    4217,   0.175293,  -0.605765,   0.895020,   0.263993,  -0.793566,   0.063297, 0,0,0,0
    4237,   0.249512,  -0.571080,   0.791016,   0.219435,  -0.776720,  -0.032778, 0,0,0,0
    4267,   0.444824,  -0.450904,   0.493164,   0.108710,  -0.970335,  -0.066715, 0,0,0,0
    4287,   0.441406,  -0.447484,   0.484863,   0.120796,  -0.973265,  -0.063786, 0,0,0,0
    4307,   0.430664,  -0.393258,   0.338867,   0.107856,  -0.954099,  -0.098089, 0,0,0,0
    4317,   0.272461,  -0.191500,   0.088867,  -0.025331,  -1.025636,  -0.064762, 0,0,0,0
    4337,   0.243164,  -0.094284,   0.032227,  -0.029970,  -1.022707,  -0.091497, 0,0,0,0
    4357,   0.138184,   0.024902,  -0.022472,   0.011170,  -1.003540,  -0.083074, 0,0,0,0
    4367,  -0.153395,  -0.102589,   0.460938,   0.016419,  -0.929561,  -0.107367, 0,0,0,0
    4387,  -0.049340,  -0.114314,   0.348633,   0.045596,  -0.934444,  -0.073064, 0,0,0,0
    4407,   0.049805,  -0.124084,   0.337402,   0.040103,  -0.968870,  -0.108588, 0,0,0,0
    4437,   0.066406,   0.131836,   0.065430,  -0.079778,  -0.952390,   0.044253, 0,0,0,0
    4457,   0.187012,   0.156738,   0.074707,  -0.031923,  -0.864494,  -0.023256, 0,0,0,0
    4477,   0.457031,   0.172852,  -0.015633,   0.118354,  -0.863395,  -0.100775, 0,0,0,0
    4497,   0.683594,   0.087402,  -0.017098,   0.140817,  -1.038699,  -0.100043, 0,0,0,0
    4507,   0.540039,   0.020996,   0.003418,   0.002258,  -1.079595,  -0.074651, 0,0,0,0
    4527,   0.508789,   0.015137,   0.002441,   0.044009,  -1.036745,  -0.068913, 0,0,0,0
    4537,   0.413086,  -0.018564,   0.029297,  -0.029116,  -1.029543,   0.064884, 0,0,0,0
    4557,   0.394531,   0.002930,   0.043457,   0.002503,  -0.990844,   0.105902, 0,0,0,0
    4577,   0.520996,  -0.073278,   0.059570,   0.077703,  -0.897211,   0.164744, 0,0,0,0
    4587,   0.716797,  -0.109917,   0.104004,   0.049502,  -0.969603,   0.132638, 0,0,0,0
    4607,   0.838379,  -0.153395,   0.112305,   0.036806,  -0.960691,   0.100165, 0,0,0,0
    4637,   0.704102,  -0.195896,   0.053223,  -0.121895,  -0.978636,   0.077214, 0,0,0,0
    4657,   0.819824,  -0.115779,   0.021973,  -0.074040,  -0.969359,   0.152414, 0,0,0,0
    4677,   0.856445,  -0.101124,   0.006348,  -0.039736,  -1.015138,   0.173167, 0,0,0,0
    4707,  -0.182706,   0.006836,  -0.023937,  -0.020326,  -0.609717,   0.136666, 0,0,0,0
    4737,  -0.119199,   0.027344,   0.006836,   0.071110,  -1.110602,   0.446377, 0,0,0,0
    4767,  -0.006839,   0.008301,  -0.003420,  -0.003601,  -1.024538,   0.187817, 0,0,0,0
    4787,  -0.003420,  -0.005862,   0.013184,   0.028505,  -1.012696,   0.238967, 0,0,0,0
    4797,  -0.000977,   0.001953,   0.005859,   0.026430,  -0.980834,   0.244339, 0,0,0,0
    4817,  -0.010747,   0.001465,   0.004395,   0.014222,  -0.973387,   0.240432, 0,0,0,0
    4837,  -0.012213,   0.002441,   0.006836,   0.021913,  -0.976805,   0.244705, 0,0,0,0
    4857,  -0.007816,   0.003906,   0.003418,   0.011414,  -0.993774,   0.239211, 0,0,0,0
