125,0.888889, -0.038462, 0.461538
142,0.888889, -0.038462, 0.423077
148,0.888889, -0.038462, 0.423077
167,0.888889, 0.000000, 0.423077
170,0.888889, 0.000000, 0.423077
187,0.888889, 0.000000, 0.423077
188,0.888889, -0.038462, 0.461538
203,0.888889, -0.038462, 0.461538
234,0.888889, -0.038462, 0.423077
245,0.888889, -0.038462, 0.423077
249,0.888889, -0.038462, 0.423077
264,0.888889, -0.038462, 0.423077
269,0.888889, 0.000000, 0.423077
285,0.888889, 0.000000, 0.423077
292,0.851852, -0.038462, 0.423077
307,0.851852, -0.038462, 0.423077
310,0.888889, -0.038462, 0.461538
328,0.888889, -0.038462, 0.423077
332,0.888889, -0.038462, 0.423077
348,0.888889, -0.038462, 0.423077
352,0.888889, 0.000000, 0.423077
367,0.888889, 0.000000, 0.461538
372,0.888889, -0.038462, 0.461538
387,0.888889, -0.038462, 0.423077
392,0.888889, -0.038462, 0.423077
407,0.888889, -0.038462, 0.423077
422,0.888889, -0.038462, 0.423077
423,0.888889, -0.038462, 0.461538
438,0.888889, -0.038462, 0.461538
443,0.888889, -0.038462, 0.461538
458,0.888889, 0.000000, 0.461538
463,0.851852, 0.000000, 0.423077
478,0.851852, 0.000000, 0.423077
493,0.888889, 0.000000, 0.423077
494,0.888889, -0.038462, 0.423077
509,0.888889, -0.038462, 0.423077
514,0.888889, -0.038462, 0.461538
530,0.888889, -0.038462, 0.461538
535,0.888889, -0.038462, 0.461538
550,0.888889, -0.038462, 0.461538
568,0.888889, -0.038462, 0.423077
573,0.851852, 0.000000, 0.423077
588,0.851852, -0.038462, 0.423077
603,0.851852, 0.000000, 0.461538
604,0.851852, 0.000000, 0.461538
619,0.888889, -0.038462, 0.461538
624,0.925926, -0.038462, 0.423077
639,0.925926, -0.038462, 0.423077
644,0.888889, -0.038462, 0.461538
662,0.888889, -0.038462, 0.461538
665,0.888889, -0.038462, 0.423077
680,0.888889, -0.038462, 0.423077
695,0.888889, 0.000000, 0.423077
697,0.888889, -0.038462, 0.461538
712,0.888889, 0.000000, 0.423077
715,0.888889, -0.038462, 0.423077
