gx,gy,gz,avg_x,avg_y,avg_z,max_x,min_x,max_y,min_y,max_z,min_z
0.44772,2.470427,1.816944,0.443127,2.194389,1.749265,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.515351,3.328511,1.981139,0.448396,2.479008,1.818586,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.612769,4.000183,1.849539,0.516325,3.335228,1.979823,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.6898,4.000183,1.432277,0.613539,4.000183,1.845366,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.672343,4.000183,0.897455,0.689625,4.000183,1.426929,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.459928,2.993652,0.766343,0.670219,3.990118,0.896144,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.493133,1.962095,0.58933,0.46026,2.983336,0.764573,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.353964,1.374657,0.754868,0.491741,1.956221,0.590985,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.229689,0.933468,0.95239,0.352721,1.370245,0.756843,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.15217,0.590429,0.972044,0.228914,0.930038,0.952587,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.118843,0.1551,0.889642,0.151837,0.586076,0.97122,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.087347,-0.164256,0.731429,0.118528,0.151906,0.88806,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.043154,-0.403528,0.568333,0.086905,-0.166649,0.729798,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.023012,-0.683819,0.291827,0.042492,-0.406331,0.565568,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.065251,-0.802722,0.134957,-0.023434,-0.685008,0.290258,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.089666,-0.87719,0.059757,-0.065495,-0.803467,0.134205,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.194775,-1.185314,-0.165476,-0.090717,-0.880271,0.057505,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.262406,-1.519685,-0.386925,-0.195451,-1.188658,-0.16769,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.251785,-1.653849,-0.418788,-0.2623,-1.521027,-0.387244,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.198804,-1.747116,-0.46005,-0.251255,-1.654782,-0.419201,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.027895,-1.573766,-0.335042,-0.197095,-1.745383,-0.4588,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.134713,-1.343771,-0.262528,-0.026269,-1.571466,-0.334317,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.328572,-0.938961,-0.113593,0.136652,-1.339723,-0.261039,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.373497,-0.828847,0.050235,0.329021,-0.93786,-0.111955,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.380822,-0.733138,0.263383,0.37357,-0.82789,0.052366,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.380089,-0.712873,0.421107,0.380815,-0.732935,0.26496,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.365928,-0.522432,0.816151,0.379947,-0.710969,0.425057,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.361289,-0.364463,1.038577,0.365882,-0.520852,0.818375,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.367881,0.462492,1.571568,0.361355,-0.356193,1.043907,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.411829,1.038088,1.742233,0.36832,0.468248,1.573275,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.530001,2.468718,1.861381,0.413011,1.052394,1.743424,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.560764,3.861625,1.562046,0.530309,2.482647,1.858388,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.585912,4.000183,1.260148,0.561015,3.863011,1.559027,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.457731,4.000183,1.058475,0.58463,4.000183,1.258131,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.380333,4.000183,1.082525,0.456957,4.000183,1.058716,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.310749,4.000183,1.10108,0.379637,4.000183,1.082711,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.310017,3.890924,0.905512,0.310742,3.99909,1.099124,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.374962,3.013185,0.603247,0.310666,3.882147,0.902489,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.282793,1.92242,0.706525,0.37404,3.002277,0.60428,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.22798,1.774095,0.799792,0.282245,1.920937,0.707458,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.216505,1.755295,0.812733,0.227865,1.773907,0.799921,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.103095,1.551669,1.051761,0.215371,1.753259,0.815123,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.09516,1.450833,1.111579,0.103016,1.550661,1.052359,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.122261,1.335104,1.074467,0.095431,1.449676,1.111208,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.179393,0.987914,0.927242,0.122832,1.331632,1.072995,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.199536,0.73033,0.889275,0.179594,0.985338,0.926862,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.107123,-0.520723,0.353964,0.198612,0.717819,0.883922,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
0.057926,-0.715437,0.171092,0.106631,-0.52267,0.352135,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.009339,-1.016114,-0.139962,0.057253,-0.718444,0.167981,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.08283,-1.37014,-0.450772,-0.010074,-1.019654,-0.14307,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.502289
-0.165599,-1.751755,-0.565525,-0.083658,-1.373956,-0.45192,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.229811,-1.965391,-0.528658,-0.166241,-1.753891,-0.565156,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.272294,-2.139962,-0.35604,-0.230236,-1.967137,-0.526932,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.378014,-2.336019,0.051334,-0.273351,-2.141923,-0.351966,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.07697,-2.220289,0.374962,-0.375004,-2.334862,0.05457,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.486053,-1.358665,0.267289,-0.07134,-2.211673,0.373885,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.72093,-0.583715,0.352499,0.488402,-1.350916,0.268141,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.69505,-0.040225,0.805164,0.720671,-0.57828,0.357026,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.629738,0.123726,1.023683,0.694397,-0.038585,0.807349,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.462492,0.605078,1.511872,0.628066,0.12854,1.028565,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.42184,1.812428,1.904596,0.462085,0.617151,1.515799,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.462614,2.23677,1.949033,0.422248,1.816671,1.90504,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.703351,4.000183,1.605262,0.465021,2.254404,1.945595,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.868156,4.000183,1.139657,0.704999,4.000183,1.600606,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.785143,4.000183,1.040164,0.867326,4.000183,1.138662,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.640115,4.000183,1.229018,0.783693,4.000183,1.042053,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.567479,4.000183,1.342062,0.639389,4.000183,1.230148,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.429164,4.000183,1.281755,0.566096,4.000183,1.341459,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.540988,3.123543,0.67625,0.430282,3.991417,1.2757,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.517427,2.54526,0.670634,0.540752,3.11776,0.676194,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.470183,2.059025,0.769029,0.516955,2.540398,0.671618,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.437466,1.704267,0.814442,0.469856,2.055477,0.769483,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.421351,1.412989,0.822499,0.437305,1.701354,0.814523,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.360801,1.167857,0.844229,0.420746,1.410538,0.822716,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.250687,0.727645,0.931636,0.3597,1.163455,0.845103,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.208326,0.489715,0.901239,0.250263,0.725266,0.931332,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.187695,0.345541,0.833486,0.20812,0.488273,0.900561,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.155466,0.160227,0.774156,0.187373,0.343688,0.832893,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.120308,0.010804,0.75267,0.155114,0.158733,0.773941,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.044131,-0.260453,0.712629,0.119546,0.008091,0.75227,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
0.003601,-0.448575,0.629372,0.043726,-0.262334,0.711796,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.053043,-0.701276,0.471647,0.003035,-0.451102,0.627795,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.066471,-0.749496,0.433559,-0.053177,-0.701758,0.471266,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.072819,-0.775133,0.414271,-0.066534,-0.749752,0.433366,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.246658,-1.323018,0.183056,-0.074557,-0.780612,0.411959,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.372398,-1.809131,0.173778,-0.247915,-1.327879,0.182963,1.219984,-0.513886,4.000183,-3.457914,2.628273,-0.565525
-0.610694,-2.511811,0.235305,-0.374781,-1.816158,0.174393,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.532564,-2.491302,0.479216,-0.609913,-2.511606,0.237744,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.319661,-2.149972,0.551975,-0.530435,-2.487889,0.479944,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.595923,-0.023134,0.290484,-0.310505,-2.128704,0.54936,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.510468,0.247146,0.644021,0.595068,-0.020431,0.294019,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.363487,0.629006,1.220961,0.508998,0.250965,0.64979,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.30611,1.039187,1.50882,0.362913,0.633108,1.22384,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.283404,1.62101,1.605994,0.305883,1.045005,1.509792,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.374229,2.520967,1.560825,0.284312,1.63001,1.605542,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.520112,3.249039,1.399438,0.375688,2.528248,1.559211,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.857413,4.000183,0.567356,0.523485,3.25655,1.391117,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.910151,4.000183,0.34664,0.85794,4.000183,0.565149,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.746322,4.000183,0.634987,0.908513,4.000183,0.349523,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.6992,4.000183,0.649148,0.745851,4.000183,0.635129,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.688946,4.000183,0.391809,0.699097,4.000183,0.646575,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.527925,2.91772,0.473234,0.687336,3.989358,0.392623,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.401819,2.32491,0.652323,0.526664,2.911792,0.475025,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.268266,1.749924,0.869621,0.400483,2.31916,0.654496,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.257523,1.567051,0.850088,0.268159,1.748095,0.869426,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.241409,1.247696,0.741561,0.257362,1.563857,0.849003,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.190014,0.999512,0.763413,0.240895,1.245214,0.74178,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
0.129341,0.757432,0.841299,0.189407,0.997091,0.764192,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.018129,0.246658,0.976805,0.127866,0.752324,0.842654,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.075261,-0.332479,0.696026,-0.0187,0.240867,0.973997,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.121651,-0.828847,0.317585,-0.075725,-0.337443,0.692242,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.181469,-1.095221,0.159373,-0.122249,-0.831511,0.316003,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.263993,-1.424098,0.080999,-0.182294,-1.09851,0.158589,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.458585,-2.061832,0.300983,-0.265939,-1.430475,0.083199,1.219984,-0.610694,4.000183,-3.457914,2.628273,-0.565525
-0.611426,-2.346273,0.388146,-0.460113,-2.064676,0.301855,1.219984,-0.611426,4.000183,-3.457914,2.628273,-0.565525
-0.722761,-2.568944,0.357871,-0.612539,-2.3485,0.387843,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.511079,-2.622169,0.450406,-0.720644,-2.569476,0.358796,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.075139,-1.942196,0.484099,-0.505217,-2.615369,0.450743,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.631569,-0.805652,0.446011,0.080703,-1.930831,0.483718,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.702497,-0.432583,0.35665,0.632278,-0.801921,0.445117,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.720198,0.165354,0.548312,0.702674,-0.426604,0.358567,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.677471,0.949094,1.109626,0.719771,0.173191,0.553925,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.706159,1.485747,1.229628,0.677758,0.954461,1.110826,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.954831,2.859611,1.100592,0.708646,1.499486,1.228338,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.078862,3.295184,0.983642,0.956071,2.863967,1.099423,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.108649,3.38894,0.953122,1.07916,3.296122,0.983337,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.146493,3.530184,0.919307,1.109027,3.390352,0.952784,1.219984,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.383934,4.000183,0.443447,1.148867,3.534884,0.914548,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.368186,4.000183,-0.040591,1.383777,4.000183,0.438607,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.271989,4.000183,0.016541,1.367224,4.000183,-0.04002,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.070073,4.000183,0.103217,1.26997,4.000183,0.017408,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.819081,3.574986,0.252396,1.067563,3.995931,0.104709,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.61753,2.112251,0.211866,0.817065,3.560359,0.251991,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.44064,1.449368,0.322957,0.615761,2.105622,0.212977,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.263627,1.170299,0.492157,0.43887,1.446577,0.324649,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.15278,1.004029,0.613258,0.262519,1.168636,0.493368,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.067082,0.742782,0.677226,0.151923,1.001417,0.613898,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.02936,0.36312,0.650125,0.066118,0.738985,0.676955,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.0611,0.110908,0.604468,-0.029677,0.360598,0.649668,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.115791,-0.071965,0.498993,-0.061647,0.109079,0.603413,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.19917,-0.371544,0.370567,-0.116625,-0.074961,0.497709,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.302936,-0.930049,0.237136,-0.200208,-0.377129,0.369233,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.367637,-1.219618,0.056217,-0.303583,-0.932945,0.235327,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.395837,-1.419459,-0.069767,-0.367919,-1.221616,0.054957,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.407068,-1.595251,-0.124336,-0.395949,-1.421217,-0.070313,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.402551,-1.701215,-0.087102,-0.407023,-1.596311,-0.123964,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.363975,-1.887872,0.046206,-0.402165,-1.703082,-0.085769,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.290484,-1.965269,0.214796,-0.36324,-1.888646,0.047892,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.168528,-1.915095,0.345663,-0.289264,-1.964767,0.216105,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.044497,-1.76323,0.413294,-0.167288,-1.913576,0.346339,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.301715,-1.20973,0.643289,-0.041035,-1.757695,0.415594,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.617652,-0.08637,0.728133,0.304874,-1.198496,0.644137,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.538058,0.697125,1.020021,0.616856,-0.078535,0.731052,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.444546,1.578771,1.608924,0.537123,0.705941,1.02591,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.760972,2.83666,1.488555,0.44771,1.59135,1.60772,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.933712,3.501129,1.176158,0.762699,2.843305,1.485431,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.125008,4.000183,0.812244,0.935625,3.50612,1.172519,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.334981,4.000183,0.430874,1.127108,4.000183,0.80843,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.31374,4.000183,0.229689,1.334769,4.000183,0.428862,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
1.086919,4.000183,0.311726,1.311472,4.000183,0.230509,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.986327,4.000183,0.398767,1.085913,4.000183,0.312596,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.808582,3.097418,0.332967,0.98455,3.991155,0.398109,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.65452,2.143014,0.307819,0.807041,3.087874,0.332716,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.528658,1.637978,0.368492,0.653261,2.137964,0.308426,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.37252,1.13807,0.460416,0.527097,1.632979,0.369411,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.236404,0.825795,0.490692,0.371159,1.134947,0.460719,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.213819,0.752915,0.508881,0.236178,0.825066,0.490874,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.201856,0.732283,0.510712,0.213699,0.752709,0.508899,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.13691,0.536715,0.539034,0.201207,0.730327,0.510995,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.081487,0.332113,0.570286,0.136356,0.534669,0.539347,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.024843,0.115058,0.590551,0.080921,0.329942,0.570489,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.05524,-0.35665,0.578343,0.024042,0.110341,0.590429,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.157786,-0.873527,0.342245,-0.056265,-0.361819,0.575982,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.291094,-1.515901,-0.027162,-0.159119,-0.879951,0.338551,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.26851,-1.536898,-0.060734,-0.290868,-1.516111,-0.027498,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.181224,-1.372093,-0.118232,-0.267637,-1.53525,-0.061309,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.076848,-1.055057,-0.098212,-0.178643,-1.368923,-0.118032,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.224806,-0.759018,-0.235427,0.078328,-1.052097,-0.099584,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.304157,-0.394738,-0.115791,0.2256,-0.755375,-0.234231,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.291094,-0.114814,0.106147,0.304026,-0.391939,-0.113572,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.286333,-0.05109,0.173167,0.291046,-0.114177,0.106817,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.235549,0.410486,0.764146,0.285825,-0.046474,0.179077,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.232375,1.050906,1.383812,0.235517,0.41689,0.770343,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.065128,2.484344,1.771776,0.230703,1.06524,1.387692,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.069523,2.604712,1.805225,0.065172,2.485548,1.77211,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.48239,3.522005,1.556308,0.073652,2.613885,1.802736,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.755112,4.000183,0.759995,0.485117,3.526787,1.548345,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.750229,4.000183,0.724104,0.755063,4.000183,0.759636,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.676982,3.842093,0.711652,0.749497,3.998602,0.723979,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.625221,3.256852,0.72618,0.676464,3.836241,0.711797,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.539156,2.354331,0.541842,0.62436,3.247827,0.724337,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.47946,1.871757,0.454312,0.538559,2.349505,0.540967,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.302814,1.217054,0.496917,0.477694,1.86521,0.454738,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.200879,0.953732,0.574925,0.301795,1.214421,0.497697,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.145456,0.754013,0.506317,0.200325,0.951735,0.574239,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.101752,0.442227,0.474821,0.145019,0.750895,0.506002,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.023622,0.063297,0.394006,0.100971,0.438438,0.474013,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.048648,-0.368614,0.29317,0.022899,0.058978,0.392998,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.085515,-0.623268,0.198926,-0.049017,-0.371161,0.292228,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.135445,-0.857657,0.071355,-0.086014,-0.625612,0.19765,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.206128,-1.097906,-0.063053,-0.136152,-0.860059,0.070011,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.24971,-1.262956,-0.146188,-0.206564,-1.099556,-0.063884,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.301837,-1.575963,-0.218336,-0.250231,-1.266086,-0.146909,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.306965,-1.696087,-0.233474,-0.301888,-1.577164,-0.218487,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.305744,-1.749069,-0.24324,-0.306953,-1.696617,-0.233572,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.302448,-1.759446,-0.242507,-0.305711,-1.749173,-0.243233,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.278642,-1.787157,-0.236159,-0.30221,-1.759723,-0.242444,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.138986,-1.59281,-0.095526,-0.277245,-1.785214,-0.234753,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
-0.021913,-1.397607,0.018129,-0.137815,-1.590858,-0.094389,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.248489,-0.95007,0.041079,-0.019209,-1.393132,0.018359,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.298297,-0.832265,0.004822,0.248987,-0.948892,0.040716,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.432949,-0.272905,-0.070378,0.299644,-0.826671,0.00407,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.379112,1.189831,0.849844,0.432411,-0.258278,-0.061176,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.346884,1.770433,1.036379,0.37879,1.195637,0.851709,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
0.363242,2.767076,1.219496,0.347048,1.780399,1.03821,1.383934,-0.722761,4.000183,-3.457914,2.628273,-0.565525
