gx,gy,gz,avg_x,avg_y,avg_z,max_x,min_x,max_y,min_y,max_z,min_z
-0.019838,0.995971,0.228469,-0.022853,0.994928,0.228933,0,-0.025453,0.998169,0,0.232863,0
-0.021669,0.989135,0.230056,-0.01993,0.995629,0.228548,0,-0.025453,0.998169,0,0.232863,0
-0.021303,0.988403,0.232131,-0.021651,0.989098,0.23016,0,-0.025453,0.998169,0,0.232863,0
-0.0235,0.992187,0.232131,-0.021413,0.988592,0.232131,0,-0.025453,0.998169,0,0.232863,0
-0.022523,0.989623,0.230422,-0.023451,0.992059,0.232046,0,-0.025453,0.998169,0,0.232863,0
-0.019349,0.991088,0.228835,-0.022364,0.989696,0.230343,0,-0.025453,0.998169,0,0.232863,0
-0.024477,0.990112,0.227736,-0.019605,0.991039,0.22878,0,-0.025453,0.998169,0,0.232863,0
-0.020814,0.994262,0.231154,-0.024294,0.99032,0.227907,0,-0.025453,0.998169,0,0.232863,0
-0.0235,0.992431,0.229934,-0.020948,0.99417,0.231093,0,-0.025453,0.998169,0,0.232863,0
-0.023012,0.991699,0.230788,-0.023476,0.992394,0.229977,0,-0.025453,0.998169,0,0.232863,0
-0.024477,0.989135,0.231398,-0.023085,0.991571,0.230818,0,-0.025453,0.998169,0,0.232863,0
-0.023744,0.99353,0.229934,-0.02444,0.989355,0.231325,0,-0.025453,0.998169,0,0.232863,0
-0.020204,0.995727,0.232253,-0.023567,0.99364,0.23005,0,-0.025453,0.998169,0,0.232863,0
-0.020936,0.991333,0.231032,-0.020241,0.995507,0.232192,0,-0.025453,0.998169,0,0.232863,0
-0.022279,0.992309,0.234572,-0.021003,0.991382,0.231209,0,-0.025453,0.998169,0,0.234572,0
-0.021303,0.991577,0.229934,-0.02223,0.992272,0.23434,0,-0.025453,0.998169,0,0.234572,0
-0.021913,0.990844,0.228346,-0.021334,0.99154,0.229855,0,-0.025453,0.998169,0,0.234572,0
-0.018861,0.993652,0.227858,-0.02176,0.990984,0.228322,0,-0.025453,0.998169,0,0.234572,0
-0.025209,0.992309,0.232131,-0.019178,0.993585,0.228072,0,-0.025453,0.998169,0,0.234572,0
-0.022523,0.991943,0.228713,-0.025075,0.992291,0.23196,0,-0.025453,0.998169,0,0.234572,0
-0.018129,0.992065,0.231643,-0.022303,0.991949,0.228859,0,-0.025453,0.998169,0,0.234572,0
-0.024232,0.992309,0.228224,-0.018434,0.992077,0.231472,0,-0.025453,0.998169,0,0.234572,0
-0.018861,0.994262,0.230666,-0.023963,0.992407,0.228346,0,-0.025453,0.998169,0,0.234572,0
-0.023256,0.993286,0.228713,-0.019081,0.994213,0.230568,0,-0.025453,0.998169,0,0.234572,0
-0.021547,0.991088,0.231887,-0.023171,0.993176,0.228872,0,-0.025453,0.998169,0,0.234572,0
-0.021058,0.991577,0.232131,-0.021523,0.991112,0.231899,0,-0.025453,0.998169,0,0.234572,0
-0.021303,0.992065,0.227492,-0.02107,0.991601,0.231899,0,-0.025453,0.998169,0,0.234572,0
-0.02057,0.996216,0.229445,-0.021266,0.992273,0.22759,0,-0.025453,0.998169,0,0.234572,0
-0.018373,0.994018,0.227248,-0.02046,0.996106,0.229335,0,-0.025453,0.998169,0,0.234572,0
-0.021181,0.992309,0.231032,-0.018513,0.993933,0.227437,0,-0.025453,0.998169,0,0.234572,0
-0.023744,0.990112,0.231643,-0.021309,0.992199,0.231063,0,-0.025453,0.998169,0,0.234572,0
-0.022767,0.990112,0.230544,-0.023695,0.990112,0.231588,0,-0.025453,0.998169,0,0.234572,0
-0.024477,0.994262,0.226515,-0.022852,0.99032,0.230343,0,-0.025453,0.998169,0,0.234572,0
-0.023256,0.991821,0.23091,-0.024416,0.99414,0.226735,0,-0.025453,0.998169,0,0.234572,0
-0.022035,0.991821,0.232375,-0.023195,0.991821,0.230983,0,-0.025453,0.998169,0,0.234572,0
-0.020326,0.992797,0.228957,-0.02195,0.99187,0.232204,0,-0.025453,0.998169,0,0.234572,0
-0.023012,0.989135,0.23091,-0.02046,0.992614,0.229055,0,-0.025453,0.998169,0,0.234572,0
-0.024477,0.989623,0.230178,-0.023085,0.989159,0.230873,0,-0.025453,0.998169,0,0.234572,0
-0.020814,0.990844,0.234328,-0.024294,0.989684,0.230386,0,-0.025453,0.998169,0,0.234572,0
-0.02057,0.99353,0.230422,-0.020802,0.990978,0.234133,0,-0.025453,0.998169,0,0.234572,0
-0.018373,0.992553,0.231398,-0.02046,0.993481,0.230471,0,-0.025453,0.998169,0,0.234572,0
-0.021303,0.989623,0.230422,-0.018519,0.992407,0.231349,0,-0.025453,0.998169,0,0.234572,0
-0.021547,0.991821,0.229445,-0.021315,0.989733,0.230373,0,-0.025453,0.998169,0,0.234572,0
-0.023012,0.994506,0.231643,-0.02162,0.991955,0.229555,0,-0.025453,0.998169,0,0.234572,0
-0.020814,0.994262,0.232863,-0.022902,0.994494,0.231704,0,-0.025453,0.998169,0,0.234572,0
-0.019838,0.991333,0.23384,-0.020765,0.994116,0.232912,0,-0.025453,0.998169,0,0.234572,0
-0.022523,0.992553,0.230178,-0.019972,0.991394,0.233657,0,-0.025453,0.998169,0,0.234572,0
-0.021058,0.988891,0.23091,-0.02245,0.99237,0.230215,0,-0.025453,0.998169,0,0.234572,0
-0.025697,0.990356,0.229934,-0.02129,0.988964,0.230861,0,-0.025697,0.998169,0,0.234572,0
-0.02289,0.993164,0.230788,-0.025557,0.990496,0.229977,0,-0.025697,0.998169,0,0.234572,0
-0.017396,0.990966,0.230788,-0.022615,0.993054,0.230788,0,-0.025697,0.998169,0,0.234572,0
-0.021303,0.990112,0.228224,-0.017591,0.990923,0.23066,0,-0.025697,0.998169,0,0.234572,0
-0.022767,0.988891,0.230422,-0.021376,0.990051,0.228334,0,-0.025697,0.998169,0,0.234572,0
-0.022035,0.991821,0.230178,-0.02273,0.989038,0.23041,0,-0.025697,0.998169,0,0.234572,0
-0.0235,0.994751,0.233352,-0.022108,0.991968,0.230337,0,-0.025697,0.998169,0,0.234572,0
-0.023988,0.991088,0.232619,-0.023524,0.994568,0.233315,0,-0.025697,0.998169,0,0.234572,0
-0.021791,0.989379,0.23091,-0.023878,0.991003,0.232534,0,-0.025697,0.998169,0,0.234572,0
-0.020814,0.991333,0.226271,-0.021742,0.989477,0.230678,0,-0.025697,0.998169,0,0.234572,0
-0.025697,0.993286,0.231398,-0.021058,0.991431,0.226527,0,-0.025697,0.998169,0,0.234572,0
-0.024843,0.992553,0.226515,-0.025654,0.993249,0.231154,0,-0.025697,0.998169,0,0.234572,0
-0.023622,0.988403,0.232009,-0.024782,0.992346,0.22679,0,-0.025697,0.998169,0,0.234572,0
-0.027162,0.994262,0.230422,-0.023799,0.988696,0.23193,0,-0.027162,0.998169,0,0.234572,0
-0.022157,0.989257,0.230544,-0.026912,0.994012,0.230428,0,-0.027162,0.998169,0,0.234572,0
-0.022523,0.989868,0.231643,-0.022175,0.989288,0.230599,0,-0.027162,0.998169,0,0.234572,0
-0.021791,0.988403,0.229689,-0.022486,0.989795,0.231545,0,-0.027162,0.998169,0,0.234572,0
-0.019105,0.994018,0.229445,-0.021657,0.988684,0.229677,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.991088,0.234328,-0.019178,0.993872,0.229689,0,-0.027162,0.998169,0,0.234572,0
-0.025942,0.990112,0.228224,-0.020839,0.991039,0.234023,0,-0.027162,0.998169,0,0.234572,0
-0.019593,0.992797,0.229689,-0.025625,0.990246,0.228297,0,-0.027162,0.998169,0,0.234572,0
-0.022035,0.988403,0.233107,-0.019715,0.992577,0.22986,0,-0.027162,0.998169,0,0.234572,0
-0.022767,0.992797,0.227492,-0.022072,0.988623,0.232826,0,-0.027162,0.998169,0,0.234572,0
-0.019349,0.990356,0.229689,-0.022596,0.992675,0.227602,0,-0.027162,0.998169,0,0.234572,0
-0.019105,0.992797,0.227248,-0.019337,0.990478,0.229567,0,-0.027162,0.998169,0,0.234572,0
-0.018617,0.991333,0.229689,-0.019081,0.992724,0.22737,0,-0.027162,0.998169,0,0.234572,0
-0.022035,0.990356,0.227492,-0.018788,0.991284,0.229579,0,-0.027162,0.998169,0,0.234572,0
-0.020814,0.989623,0.22798,-0.021974,0.990319,0.227516,0,-0.027162,0.998169,0,0.234572,0
-0.018373,0.994506,0.230666,-0.020692,0.989867,0.228114,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.990356,0.229201,-0.018568,0.994298,0.230593,0,-0.027162,0.998169,0,0.234572,0
-0.022645,0.988403,0.230422,-0.022297,0.990258,0.229262,0,-0.027162,0.998169,0,0.234572,0
-0.019593,0.9906,0.229934,-0.022492,0.988513,0.230398,0,-0.027162,0.998169,0,0.234572,0
-0.024232,0.993286,0.231398,-0.019825,0.990734,0.230007,0,-0.027162,0.998169,0,0.234572,0
-0.021791,0.990844,0.232131,-0.02411,0.993164,0.231435,0,-0.027162,0.998169,0,0.234572,0
-0.01703,0.991088,0.22737,-0.021553,0.990856,0.231893,0,-0.027162,0.998169,0,0.234572,0
-0.019838,0.993042,0.227736,-0.01717,0.991186,0.227388,0,-0.027162,0.998169,0,0.234572,0
-0.018129,0.995239,0.228713,-0.019753,0.993152,0.227785,0,-0.027162,0.998169,0,0.234572,0
-0.018983,0.991088,0.231276,-0.018172,0.995031,0.228841,0,-0.027162,0.998169,0,0.234572,0
-0.020326,0.989868,0.228713,-0.01905,0.991027,0.231148,0,-0.027162,0.998169,0,0.234572,0
-0.020204,0.992919,0.229811,-0.02032,0.990021,0.228768,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.99353,0.232619,-0.020222,0.99295,0.229951,0,-0.027162,0.998169,0,0.234572,0
-0.022401,0.992065,0.231765,-0.020662,0.993457,0.232576,0,-0.027162,0.998169,0,0.234572,0
-0.01764,0.992309,0.232375,-0.022163,0.992077,0.231796,0,-0.027162,0.998169,0,0.234572,0
-0.017152,0.990844,0.229689,-0.017616,0.992236,0.232241,0,-0.027162,0.998169,0,0.234572,0
-0.023256,0.992797,0.231887,-0.017457,0.990942,0.229799,0,-0.027162,0.998169,0,0.234572,0
-0.020082,0.990112,0.230178,-0.023097,0.992663,0.231802,0,-0.027162,0.998169,0,0.234572,0
-0.022767,0.993042,0.22798,-0.020216,0.990259,0.230068,0,-0.027162,0.998169,0,0.234572,0
-0.015931,0.995239,0.23384,-0.022425,0.993152,0.228273,0,-0.027162,0.998169,0,0.234572,0
-0.025209,0.987914,0.226515,-0.016395,0.994873,0.233474,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.992065,0.228713,-0.025062,0.988122,0.226625,0,-0.027162,0.998169,0,0.234572,0
-0.020326,0.992309,0.22737,-0.022181,0.992077,0.228646,0,-0.027162,0.998169,0,0.234572,0
-0.018617,0.993774,0.231398,-0.020241,0.992382,0.227571,0,-0.027162,0.998169,0,0.234572,0
-0.022523,0.99353,0.231643,-0.018812,0.993762,0.23141,0,-0.027162,0.998169,0,0.234572,0
-0.025697,0.989868,0.229689,-0.022682,0.993347,0.231545,0,-0.027162,0.998169,0,0.234572,0
-0.018861,0.994018,0.227248,-0.025355,0.990075,0.229567,0,-0.027162,0.998169,0,0.234572,0
-0.020814,0.990844,0.229934,-0.018959,0.993859,0.227382,0,-0.027162,0.998169,0,0.234572,0
-0.021547,0.9906,0.232131,-0.020851,0.990832,0.230044,0,-0.027162,0.998169,0,0.234572,0
-0.019227,0.992065,0.230544,-0.021431,0.990673,0.232052,0,-0.027162,0.998169,0,0.234572,0
-0.0235,0.991577,0.22798,-0.019441,0.992041,0.230416,0,-0.027162,0.998169,0,0.234572,0
-0.021791,0.9906,0.229934,-0.023415,0.991528,0.228078,0,-0.027162,0.998169,0,0.234572,0
-0.021547,0.991088,0.22798,-0.021779,0.990624,0.229836,0,-0.027162,0.998169,0,0.234572,0
-0.023744,0.989868,0.231887,-0.021657,0.991027,0.228175,0,-0.027162,0.998169,0,0.234572,0
-0.019105,0.990112,0.227248,-0.023512,0.98988,0.231655,0,-0.027162,0.998169,0,0.234572,0
-0.017884,0.992065,0.232863,-0.019044,0.99021,0.227529,0,-0.027162,0.998169,0,0.234572,0
-0.025942,0.990356,0.231398,-0.018287,0.99198,0.23279,0,-0.027162,0.998169,0,0.234572,0
-0.025209,0.988647,0.230422,-0.025905,0.990271,0.231349,0,-0.027162,0.998169,0,0.234572,0
-0.022523,0.990478,0.2303,-0.025075,0.988739,0.230416,0,-0.027162,0.998169,0,0.234572,0
-0.024232,0.991577,0.227736,-0.022608,0.990533,0.230172,0,-0.027162,0.998169,0,0.234572,0
-0.0235,0.990112,0.229201,-0.024195,0.991504,0.227809,0,-0.027162,0.998169,0,0.234572,0
-0.019349,0.985717,0.234084,-0.023292,0.989892,0.229445,0,-0.027162,0.998169,0,0.234572,0
-0.020326,0.989379,0.225294,-0.019398,0.9859,0.233645,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.993774,0.228713,-0.020424,0.989599,0.225465,0,-0.027162,0.998169,0,0.234572,0
-0.019349,0.992797,0.230178,-0.022132,0.993725,0.228786,0,-0.027162,0.998169,0,0.234572,0
-0.025209,0.994751,0.233107,-0.019642,0.992895,0.230324,0,-0.027162,0.998169,0,0.234572,0
-0.023012,0.993042,0.231398,-0.025099,0.994666,0.233022,0,-0.027162,0.998169,0,0.234572,0
-0.018739,0.991088,0.232497,-0.022798,0.992944,0.231453,0,-0.027162,0.998169,0,0.234572,0
-0.021058,0.992919,0.232985,-0.018855,0.99118,0.232521,0,-0.027162,0.998169,0,0.234572,0
-0.025697,0.994018,0.231154,-0.02129,0.992974,0.232893,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.992675,0.228346,-0.025526,0.993951,0.231014,0,-0.027162,0.998169,0,0.234572,0
-0.018495,0.993408,0.230056,-0.02209,0.992712,0.228432,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.991943,0.231276,-0.018599,0.993335,0.230117,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.994018,0.23384,-0.020655,0.992047,0.231404,0,-0.027162,0.998169,0,0.234572,0
-0.023256,0.988647,0.231643,-0.022328,0.993749,0.23373,0,-0.027162,0.998169,0,0.234572,0
-0.023744,0.994262,0.227736,-0.02328,0.988928,0.231448,0,-0.027162,0.998169,0,0.234572,0
-0.016175,0.994751,0.229689,-0.023366,0.994286,0.227834,0,-0.027162,0.998169,0,0.234572,0
-0.019593,0.992309,0.228713,-0.016346,0.994629,0.22964,0,-0.027162,0.998169,0,0.234572,0
-0.025209,0.993286,0.226759,-0.019874,0.992358,0.228615,0,-0.027162,0.998169,0,0.234572,0
-0.021058,0.993774,0.231398,-0.025001,0.99331,0.226991,0,-0.027162,0.998169,0,0.234572,0
-0.021058,0.993042,0.225539,-0.021058,0.993737,0.231105,0,-0.027162,0.998169,0,0.234572,0
-0.021669,0.990722,0.229079,-0.021089,0.992926,0.225716,0,-0.027162,0.998169,0,0.234572,0
-0.019838,0.992919,0.229811,-0.021577,0.990832,0.229116,0,-0.027162,0.998169,0,0.234572,0
-0.023866,0.991699,0.229811,-0.020039,0.992858,0.229811,0,-0.027162,0.998169,0,0.234572,0
-0.024843,0.989868,0.229567,-0.023915,0.991607,0.229799,0,-0.027162,0.998169,0,0.234572,0
-0.020814,0.992797,0.231154,-0.024642,0.990014,0.229646,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.994018,0.230544,-0.020802,0.992858,0.231124,0,-0.027162,0.998169,0,0.234572,0
-0.023012,0.990356,0.23091,-0.020692,0.993835,0.230562,0,-0.027162,0.998169,0,0.234572,0
-0.021547,0.990356,0.234572,-0.022939,0.990356,0.231093,0,-0.027162,0.998169,0,0.234572,0
-0.019105,0.989135,0.231154,-0.021425,0.990295,0.234401,0,-0.027162,0.998169,0,0.234572,0
-0.019838,0.991333,0.229689,-0.019142,0.989245,0.231081,0,-0.027162,0.998169,0,0.234572,0
-0.023744,0.988891,0.232131,-0.020033,0.991211,0.229811,0,-0.027162,0.998169,0,0.234572,0
-0.021791,0.992309,0.225294,-0.023646,0.989062,0.231789,0,-0.027162,0.998169,0,0.234572,0
-0.023256,0.993774,0.231643,-0.021864,0.992382,0.225611,0,-0.027162,0.998169,0,0.234572,0
-0.01996,0.990234,0.226882,-0.023091,0.993597,0.231405,0,-0.027162,0.998169,0,0.234572,0
-0.021303,0.988403,0.232131,-0.020027,0.990142,0.227144,0,-0.027162,0.998169,0,0.234572,0
-0.018129,0.992553,0.230422,-0.021144,0.988611,0.232046,0,-0.027162,0.998169,0,0.234572,0
-0.023988,0.990356,0.227248,-0.018422,0.992443,0.230263,0,-0.027162,0.998169,0,0.234572,0
-0.021058,0.990112,0.233107,-0.023842,0.990344,0.227541,0,-0.027162,0.998169,0,0.234572,0
-0.022767,0.988158,0.230056,-0.021143,0.990014,0.232954,0,-0.027162,0.998169,0,0.234572,0
-0.022035,0.995239,0.228224,-0.02273,0.988512,0.229964,0,-0.027162,0.998169,0,0.234572,0
-0.022523,0.989379,0.229934,-0.022059,0.994946,0.228309,0,-0.027162,0.998169,0,0.234572,0
-0.024477,0.994751,0.229201,-0.022621,0.989648,0.229897,0,-0.027162,0.998169,0,0.234572,0
-0.0235,0.989379,0.230422,-0.024428,0.994482,0.229262,0,-0.027162,0.998169,0,0.234572,0
-0.021791,0.994506,0.228957,-0.023415,0.989635,0.230349,0,-0.027162,0.998169,0,0.234572,0
-0.021547,0.993896,0.232009,-0.021779,0.994476,0.22911,0,-0.027162,0.998169,0,0.234572,0
-0.016908,0.997192,0.230422,-0.021315,0.994061,0.23193,0,-0.027162,0.998169,0,0.234572,0
-0.023744,0.991333,0.228469,-0.01725,0.996899,0.230324,0,-0.027162,0.998169,0,0.234572,0
-0.023012,0.989623,0.226027,-0.023707,0.991248,0.228347,0,-0.027162,0.998169,0,0.234572,0
-0.020692,0.993286,0.231032,-0.022896,0.989806,0.226277,0,-0.027162,0.998169,0,0.234572,0
-0.018373,0.992187,0.233596,-0.020576,0.993231,0.23116,0,-0.027162,0.998169,0,0.234572,0
-0.021913,0.992065,0.226637,-0.01855,0.992181,0.233248,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.991821,0.233107,-0.021931,0.992053,0.226961,0,-0.027162,0.998169,0,0.234572,0
-0.018129,0.991821,0.228469,-0.022071,0.991821,0.232875,0,-0.027162,0.998169,0,0.234572,0
-0.018373,0.993652,0.231643,-0.018141,0.991913,0.228628,0,-0.027162,0.998169,0,0.234572,0
-0.021913,0.990722,0.228835,-0.01855,0.993506,0.231503,0,-0.027162,0.998169,0,0.234572,0
-0.022279,0.990844,0.231887,-0.021931,0.990728,0.228988,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.992065,0.229689,-0.022194,0.990905,0.231777,0,-0.027162,0.998169,0,0.234572,0
-0.019471,0.989257,0.231643,-0.020515,0.991925,0.229787,0,-0.027162,0.998169,0,0.234572,0
-0.018617,0.992797,0.231887,-0.019428,0.989434,0.231655,0,-0.027162,0.998169,0,0.234572,0
-0.019349,0.993286,0.229689,-0.018654,0.992821,0.231777,0,-0.027162,0.998169,0,0.234572,0
-0.02057,0.993042,0.230178,-0.01941,0.993274,0.229713,0,-0.027162,0.998169,0,0.234572,0
-0.019838,0.992065,0.227736,-0.020533,0.992993,0.230056,0,-0.027162,0.998169,0,0.234572,0
-0.023866,0.994262,0.232619,-0.020039,0.992175,0.22798,0,-0.027162,0.998169,0,0.234572,0
-0.019105,0.994262,0.230422,-0.023628,0.994262,0.232509,0,-0.027162,0.998169,0,0.234572,0
-0.022523,0.994262,0.230666,-0.019276,0.994262,0.230434,0,-0.027162,0.998169,0,0.234572,0
-0.024232,0.988891,0.228469,-0.022608,0.993993,0.230556,0,-0.027162,0.998169,0,0.234572,0
-0.019349,0.991821,0.230666,-0.023988,0.989038,0.228579,0,-0.027162,0.998169,0,0.234572,0
-0.021547,0.9906,0.235061,-0.019459,0.99176,0.230886,0,-0.027162,0.998169,0,0.235061,0
-0.0235,0.991821,0.230422,-0.021645,0.990661,0.234829,0,-0.027162,0.998169,0,0.235061,0
-0.023744,0.990356,0.234328,-0.023512,0.991748,0.230617,0,-0.027162,0.998169,0,0.235061,0
-0.023378,0.991333,0.23091,-0.023726,0.990405,0.234157,0,-0.027162,0.998169,0,0.235061,0
-0.023988,0.992553,0.228713,-0.023409,0.991394,0.2308,0,-0.027162,0.998169,0,0.235061,0
-0.021791,0.9906,0.23091,-0.023878,0.992455,0.228823,0,-0.027162,0.998169,0,0.235061,0
-0.022157,0.991455,0.227736,-0.021809,0.990643,0.230751,0,-0.027162,0.998169,0,0.235061,0
-0.022157,0.994018,0.228102,-0.022157,0.991583,0.227754,0,-0.027162,0.998169,0,0.235061,0
-0.022035,0.992797,0.226515,-0.022151,0.993957,0.228023,0,-0.027162,0.998169,0,0.235061,0
-0.020326,0.991333,0.226271,-0.02195,0.992724,0.226503,0,-0.027162,0.998169,0,0.235061,0
-0.0235,0.991333,0.229689,-0.020485,0.991333,0.226442,0,-0.027162,0.998169,0,0.235061,0
-0.022035,0.988891,0.228713,-0.023427,0.991211,0.22964,0,-0.027162,0.998169,0,0.235061,0
-0.021547,0.991821,0.231398,-0.022011,0.989038,0.228847,0,-0.027162,0.998169,0,0.235061,0
-0.023744,0.989623,0.230422,-0.021657,0.991711,0.231349,0,-0.027162,0.998169,0,0.235061,0
-0.021058,0.995483,0.232131,-0.02361,0.989916,0.230507,0,-0.027162,0.998169,0,0.235061,0
-0.016908,0.989868,0.230666,-0.020851,0.995202,0.232058,0,-0.027162,0.998169,0,0.235061,0
-0.022279,0.988891,0.229689,-0.017177,0.989819,0.230617,0,-0.027162,0.998169,0,0.235061,0
-0.023012,0.994751,0.231154,-0.022316,0.989184,0.229762,0,-0.027162,0.998169,0,0.235061,0
-0.020814,0.989623,0.229689,-0.022902,0.994495,0.231081,0,-0.027162,0.998169,0,0.235061,0
-0.022035,0.9906,0.230666,-0.020875,0.989672,0.229738,0,-0.027162,0.998169,0,0.235061,0
-0.021547,0.992309,0.228224,-0.022011,0.990685,0.230544,0,-0.027162,0.998169,0,0.235061,0
-0.017884,0.989135,0.229201,-0.021364,0.99215,0.228273,0,-0.027162,0.998169,0,0.235061,0
-0.021791,0.991088,0.233596,-0.018079,0.989233,0.229421,0,-0.027162,0.998169,0,0.235061,0
-0.020082,0.987426,0.233107,-0.021706,0.990905,0.233572,0,-0.027162,0.998169,0,0.235061,0
-0.016664,0.992065,0.232619,-0.019911,0.987658,0.233083,0,-0.027162,0.998169,0,0.235061,0
-0.023988,0.993774,0.232375,-0.01703,0.99215,0.232607,0,-0.027162,0.998169,0,0.235061,0
-0.019593,0.992309,0.232131,-0.023768,0.993701,0.232363,0,-0.027162,0.998169,0,0.235061,0
-0.025453,0.992065,0.226271,-0.019886,0.992297,0.231838,0,-0.027162,0.998169,0,0.235061,0
-0.02057,0.990356,0.232619,-0.025209,0.99198,0.226588,0,-0.027162,0.998169,0,0.235061,0
-0.022035,0.992797,0.232619,-0.020643,0.990478,0.232619,0,-0.027162,0.998169,0,0.235061,0
-0.021058,0.99121,0.234084,-0.021986,0.992718,0.232692,0,-0.027162,0.998169,0,0.235061,0
-0.020326,0.990844,0.231643,-0.021021,0.991192,0.233962,0,-0.027162,0.998169,0,0.235061,0
-0.019838,0.990356,0.229934,-0.020302,0.99082,0.231558,0,-0.027162,0.998169,0,0.235061,0
-0.024232,0.989868,0.228713,-0.020058,0.990332,0.229873,0,-0.027162,0.998169,0,0.235061,0
-0.023012,0.991699,0.229567,-0.024171,0.98996,0.228756,0,-0.027162,0.998169,0,0.235061,0
-0.021058,0.991943,0.231276,-0.022914,0.991711,0.229652,0,-0.027162,0.998169,0,0.235061,0
-0.022035,0.991577,0.226515,-0.021107,0.991925,0.231038,0,-0.027162,0.998169,0,0.235061,0
-0.021669,0.993042,0.229689,-0.022017,0.99165,0.226674,0,-0.027162,0.998169,0,0.235061,0
-0.022523,0.991577,0.228835,-0.021712,0.992969,0.229646,0,-0.027162,0.998169,0,0.235061,0
-0.020936,0.992919,0.232009,-0.022444,0.991644,0.228994,0,-0.027162,0.998169,0,0.235061,0
-0.021547,0.992553,0.229445,-0.020967,0.992901,0.231881,0,-0.027162,0.998169,0,0.235061,0
-0.019593,0.992675,0.232253,-0.021449,0.992559,0.229585,0,-0.027162,0.998169,0,0.235061,0
-0.024232,0.991577,0.228224,-0.019825,0.99262,0.232052,0,-0.027162,0.998169,0,0.235061,0
-0.023012,0.992065,0.233107,-0.024171,0.991601,0.228468,0,-0.027162,0.998169,0,0.235061,0
-0.021058,0.991821,0.231276,-0.022914,0.992053,0.233015,0,-0.027162,0.998169,0,0.235061,0
-0.020814,0.992797,0.229201,-0.021046,0.99187,0.231172,0,-0.027162,0.998169,0,0.235061,0
-0.024477,0.990112,0.234328,-0.020997,0.992663,0.229457,0,-0.027162,0.998169,0,0.235061,0
-0.024477,0.991333,0.229689,-0.024477,0.990173,0.234096,0,-0.027162,0.998169,0,0.235061,0
-0.017152,0.994751,0.231887,-0.024111,0.991504,0.229799,0,-0.027162,0.998169,0,0.235061,0
-0.024477,0.987426,0.229689,-0.017518,0.994385,0.231777,0,-0.027162,0.998169,0,0.235061,0
-0.028139,0.994506,0.228713,-0.02466,0.98778,0.22964,0,-0.028139,0.998169,0,0.235061,0
-0.019838,0.992065,0.228957,-0.027724,0.994384,0.228725,0,-0.028139,0.998169,0,0.235061,0
-0.019227,0.993652,0.230666,-0.019807,0.992144,0.229042,0,-0.028139,0.998169,0,0.235061,0
