gx,gy,gz,avg_x,avg_y,avg_z,max_x,min_x,max_y,min_y,max_z,min_z
-0.02936,0.987426,0.230422,-0.02235,0.994557,0.229939,0,-0.02936,1.000122,0,0.234817,0
-0.015687,0.991333,0.231398,-0.029223,0.987465,0.230432,0,-0.02936,1.000122,0,0.234817,0
-0.022035,0.991821,0.227736,-0.01575,0.991338,0.231361,0,-0.02936,1.000122,0,0.234817,0
-0.023256,0.99353,0.235793,-0.022047,0.991838,0.227817,0,-0.02936,1.000122,0,0.235793,0
-0.021547,0.992797,0.229445,-0.023239,0.993523,0.23573,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.988769,0.230666,-0.021562,0.992757,0.229457,0,-0.02936,1.000122,0,0.235793,0
-0.020936,0.990478,0.229323,-0.022991,0.988786,0.230653,0,-0.02936,1.000122,0,0.235793,0
-0.018129,0.989379,0.230422,-0.020908,0.990467,0.229334,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.989379,0.226759,-0.018166,0.989379,0.230385,0,-0.02936,1.000122,0,0.235793,0
-0.024965,0.994018,0.231154,-0.021823,0.989425,0.226803,0,-0.02936,1.000122,0,0.235793,0
-0.024721,0.990722,0.229445,-0.024963,0.993985,0.231137,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.991088,0.230666,-0.024694,0.990726,0.229457,0,-0.02936,1.000122,0,0.235793,0
-0.023988,0.988647,0.230178,-0.022055,0.991064,0.230661,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.993042,0.22798,-0.023954,0.988691,0.230156,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.994995,0.230666,-0.020594,0.993062,0.228007,0,-0.02936,1.000122,0,0.235793,0
-0.024232,0.989868,0.231398,-0.023024,0.994944,0.230673,0,-0.02936,1.000122,0,0.235793,0
-0.023256,0.994751,0.228957,-0.024222,0.989917,0.231374,0,-0.02936,1.000122,0,0.235793,0
-0.020448,0.992431,0.229445,-0.023228,0.994728,0.228962,0,-0.02936,1.000122,0,0.235793,0
-0.024721,0.992431,0.232863,-0.020491,0.992431,0.229479,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.993774,0.227736,-0.024697,0.992444,0.232812,0,-0.02936,1.000122,0,0.235793,0
-0.024965,0.99353,0.22798,-0.022306,0.993772,0.227738,0,-0.02936,1.000122,0,0.235793,0
-0.022157,0.991333,0.232131,-0.024937,0.993508,0.228022,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.992065,0.228224,-0.022153,0.99134,0.232092,0,-0.02936,1.000122,0,0.235793,0
-0.020936,0.99353,0.231032,-0.021782,0.99208,0.228252,0,-0.02936,1.000122,0,0.235793,0
-0.018861,0.992797,0.226515,-0.020915,0.993523,0.230987,0,-0.02936,1.000122,0,0.235793,0
-0.024965,0.992065,0.228469,-0.018922,0.99279,0.226535,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.993286,0.227248,-0.024936,0.992077,0.228457,0,-0.02936,1.000122,0,0.235793,0
-0.020082,0.993774,0.228469,-0.022015,0.993291,0.22726,0,-0.02936,1.000122,0,0.235793,0
-0.021303,0.994018,0.235793,-0.020094,0.993776,0.228542,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.990356,0.228713,-0.021313,0.993981,0.235722,0,-0.02936,1.000122,0,0.235793,0
-0.018129,0.991088,0.23091,-0.022238,0.990363,0.228735,0,-0.02936,1.000122,0,0.235793,0
-0.024477,0.99646,0.228469,-0.018192,0.991142,0.230886,0,-0.02936,1.000122,0,0.235793,0
-0.022523,0.990844,0.227248,-0.024457,0.996404,0.228457,0,-0.02936,1.000122,0,0.235793,0
-0.019593,0.99646,0.229323,-0.022494,0.9909,0.227269,0,-0.02936,1.000122,0,0.235793,0
-0.022767,0.992065,0.22798,-0.019625,0.996416,0.22931,0,-0.02936,1.000122,0,0.235793,0
-0.022767,0.995483,0.228346,-0.022767,0.992099,0.227984,0,-0.02936,1.000122,0,0.235793,0
-0.017884,0.992553,0.232863,-0.022718,0.995454,0.228391,0,-0.02936,1.000122,0,0.235793,0
-0.027162,0.994995,0.231398,-0.017977,0.992577,0.232848,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.993652,0.230056,-0.027111,0.994982,0.231385,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.992309,0.232131,-0.022035,0.993639,0.230077,0,-0.02936,1.000122,0,0.235793,0
-0.023744,0.993286,0.229934,-0.022052,0.992319,0.232109,0,-0.02936,1.000122,0,0.235793,0
-0.01764,0.992065,0.229567,-0.023683,0.993274,0.22993,0,-0.02936,1.000122,0,0.235793,0
-0.018129,0.996704,0.227736,-0.017645,0.992111,0.229549,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.996826,0.228713,-0.018166,0.996705,0.227746,0,-0.02936,1.000122,0,0.235793,0
-0.019593,0.989379,0.229445,-0.021769,0.996752,0.22872,0,-0.02936,1.000122,0,0.235793,0
-0.022401,0.9906,0.230056,-0.019621,0.989391,0.229451,0,-0.02936,1.000122,0,0.235793,0
-0.0235,0.991821,0.227004,-0.022412,0.990612,0.230025,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.991943,0.229811,-0.023476,0.991822,0.227032,0,-0.02936,1.000122,0,0.235793,0
-0.024477,0.9906,0.22798,-0.021092,0.99193,0.229793,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.994629,0.228835,-0.024435,0.99064,0.227989,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.988891,0.228957,-0.020343,0.994572,0.228836,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.991333,0.234084,-0.022033,0.988915,0.229008,0,-0.02936,1.000122,0,0.235793,0
-0.02411,0.993164,0.228713,-0.021814,0.991351,0.23403,0,-0.02936,1.000122,0,0.235793,0
-0.022401,0.995239,0.228224,-0.024093,0.993185,0.228708,0,-0.02936,1.000122,0,0.235793,0
-0.01764,0.994506,0.226515,-0.022353,0.995232,0.228207,0,-0.02936,1.000122,0,0.235793,0
-0.024843,0.990234,0.232131,-0.017712,0.994463,0.226571,0,-0.02936,1.000122,0,0.235793,0
-0.023256,0.990356,0.231643,-0.024827,0.990235,0.232126,0,-0.02936,1.000122,0,0.235793,0
-0.020814,0.992797,0.227248,-0.023232,0.99038,0.231599,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.992797,0.233352,-0.020836,0.992797,0.227309,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.994506,0.232375,-0.023,0.992814,0.233342,0,-0.02936,1.000122,0,0.235793,0
-0.021913,0.989013,0.226759,-0.021792,0.994451,0.232319,0,-0.02936,1.000122,0,0.235793,0
-0.021913,0.992187,0.225783,-0.021913,0.989045,0.226749,0,-0.02936,1.000122,0,0.235793,0
-0.024721,0.991577,0.229689,-0.021941,0.992181,0.225822,0,-0.02936,1.000122,0,0.235793,0
-0.023744,0.995483,0.228469,-0.024711,0.991616,0.229677,0,-0.02936,1.000122,0,0.235793,0
-0.020814,0.997681,0.226759,-0.023715,0.995505,0.228452,0,-0.02936,1.000122,0,0.235793,0
-0.020814,0.996216,0.232131,-0.020814,0.997666,0.226813,0,-0.02936,1.000122,0,0.235793,0
-0.021303,0.992431,0.229445,-0.020819,0.996178,0.232104,0,-0.02936,1.000122,0,0.235793,0
-0.018373,0.995971,0.230422,-0.021274,0.992466,0.229455,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.989623,0.229201,-0.0184,0.995908,0.23041,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.988158,0.231154,-0.021051,0.989608,0.229221,0,-0.02936,1.000122,0,0.235793,0
-0.025209,0.991577,0.228224,-0.020375,0.988192,0.231125,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.991333,0.227736,-0.025167,0.991575,0.228219,0,-0.02936,1.000122,0,0.235793,0
-0.023744,0.987426,0.23091,-0.021085,0.991294,0.227768,0,-0.02936,1.000122,0,0.235793,0
-0.026674,0.975218,0.230422,-0.023773,0.987304,0.230905,0,-0.02936,1.000122,0,0.235793,0
-0.02289,0.994384,0.231154,-0.026636,0.97541,0.230429,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.992431,0.22798,-0.022872,0.994364,0.231122,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.989135,0.229934,-0.021068,0.992398,0.228,0,-0.02936,1.000122,0,0.235793,0
-0.020082,0.989013,0.229079,-0.022015,0.989134,0.229925,0,-0.02936,1.000122,0,0.235793,0
-0.023744,0.990112,0.230666,-0.020119,0.989024,0.229095,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.994751,0.22798,-0.023729,0.990158,0.230639,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.992553,0.231154,-0.022259,0.994729,0.228012,0,-0.02936,1.000122,0,0.235793,0
-0.01996,0.993164,0.229323,-0.020322,0.992559,0.231136,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.991577,0.230178,-0.019971,0.993148,0.229332,0,-0.02936,1.000122,0,0.235793,0
-0.024477,0.990112,0.229201,-0.021092,0.991562,0.230168,0,-0.02936,1.000122,0,0.235793,0
-0.018129,0.989623,0.231398,-0.024414,0.990107,0.229223,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.992309,0.229689,-0.018178,0.98965,0.231381,0,-0.02936,1.000122,0,0.235793,0
-0.027895,0.991088,0.23091,-0.023061,0.992297,0.229701,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.996216,0.229201,-0.027836,0.991139,0.230893,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.992553,0.228224,-0.022045,0.996179,0.229191,0,-0.02936,1.000122,0,0.235793,0
-0.020082,0.994751,0.230422,-0.022983,0.992575,0.228246,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.988891,0.231643,-0.020111,0.994692,0.230434,0,-0.02936,1.000122,0,0.235793,0
-0.022767,0.991577,0.229689,-0.02301,0.988918,0.231623,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.993774,0.226515,-0.022745,0.991599,0.229657,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.993286,0.231154,-0.020568,0.993769,0.226561,0,-0.02936,1.000122,0,0.235793,0
-0.024721,0.988647,0.227248,-0.02037,0.99324,0.231115,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.989135,0.229934,-0.024697,0.988652,0.227275,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.992187,0.230544,-0.022279,0.989166,0.22994,0,-0.02936,1.000122,0,0.235793,0
-0.022767,0.993774,0.229445,-0.022284,0.992203,0.230533,0,-0.02936,1.000122,0,0.235793,0
-0.023012,0.997681,0.230666,-0.022769,0.993813,0.229457,0,-0.02936,1.000122,0,0.235793,0
-0.021303,0.991333,0.232619,-0.022995,0.997618,0.230686,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.991943,0.230666,-0.021301,0.991339,0.232599,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.992553,0.229445,-0.021053,0.991949,0.230654,0,-0.02936,1.000122,0,0.235793,0
-0.0235,0.994018,0.228957,-0.020599,0.992568,0.22944,0,-0.02936,1.000122,0,0.235793,0
-0.023256,0.992553,0.231887,-0.023498,0.994003,0.228986,0,-0.02936,1.000122,0,0.235793,0
-0.021669,0.991333,0.228224,-0.02324,0.992541,0.23185,0,-0.02936,1.000122,0,0.235793,0
-0.023744,0.9906,0.228469,-0.02169,0.991326,0.228226,0,-0.02936,1.000122,0,0.235793,0
-0.021547,0.993286,0.227248,-0.023722,0.990627,0.228457,0,-0.02936,1.000122,0,0.235793,0
-0.019838,0.995483,0.235061,-0.02153,0.993308,0.227326,0,-0.02936,1.000122,0,0.235793,0
-0.021303,0.990356,0.227736,-0.019853,0.995432,0.234988,0,-0.02936,1.000122,0,0.235793,0
-0.024599,0.988891,0.229811,-0.021336,0.990341,0.227757,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.989868,0.228713,-0.024556,0.988901,0.2298,0,-0.02936,1.000122,0,0.235793,0
-0.022523,0.992309,0.227736,-0.020348,0.989892,0.228703,0,-0.02936,1.000122,0,0.235793,0
-0.019105,0.99353,0.23091,-0.022489,0.992321,0.227768,0,-0.02936,1.000122,0,0.235793,0
-0.018861,0.992553,0.230666,-0.019103,0.99352,0.230908,0,-0.02936,1.000122,0,0.235793,0
-0.025697,0.989379,0.228224,-0.018929,0.992521,0.230642,0,-0.02936,1.000122,0,0.235793,0
-0.0235,0.992065,0.226759,-0.025675,0.989406,0.228209,0,-0.02936,1.000122,0,0.235793,0
-0.017884,0.990112,0.229934,-0.023444,0.992045,0.226791,0,-0.02936,1.000122,0,0.235793,0
-0.021303,0.992553,0.229201,-0.017918,0.990136,0.229927,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.994995,0.228469,-0.021293,0.992577,0.229194,0,-0.02936,1.000122,0,0.235793,0
-0.021791,0.992797,0.230422,-0.020341,0.994973,0.228489,0,-0.02936,1.000122,0,0.235793,0
-0.019838,0.996216,0.230422,-0.021771,0.992831,0.230422,0,-0.02936,1.000122,0,0.235793,0
-0.023256,0.994018,0.227736,-0.019872,0.996194,0.230395,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.988891,0.232131,-0.023229,0.993967,0.22778,0,-0.02936,1.000122,0,0.235793,0
-0.023256,0.995361,0.229567,-0.020597,0.988956,0.232105,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.992309,0.228835,-0.023234,0.99533,0.22956,0,-0.02936,1.000122,0,0.235793,0
-0.022035,0.987182,0.229689,-0.021068,0.992258,0.228844,0,-0.02936,1.000122,0,0.235793,0
-0.021547,0.995117,0.231032,-0.02203,0.987261,0.229702,0,-0.02936,1.000122,0,0.235793,0
-0.022645,0.993286,0.229567,-0.021558,0.995099,0.231017,0,-0.02936,1.000122,0,0.235793,0
-0.019227,0.988158,0.231398,-0.022611,0.993235,0.229585,0,-0.02936,1.000122,0,0.235793,0
-0.019838,0.989379,0.232375,-0.019233,0.98817,0.231408,0,-0.02936,1.000122,0,0.235793,0
-0.020326,0.99646,0.229934,-0.019843,0.98945,0.232351,0,-0.02936,1.000122,0,0.235793,0
-0.020814,0.99353,0.231154,-0.020331,0.996431,0.229946,0,-0.02936,1.000122,0,0.235793,0
-0.02411,0.989623,0.229445,-0.020847,0.993491,0.231137,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.9906,0.229201,-0.024075,0.989633,0.229443,0,-0.02936,1.000122,0,0.235793,0
-0.01764,0.995483,0.229689,-0.020541,0.990649,0.229206,0,-0.02936,1.000122,0,0.235793,0
-0.023866,0.992065,0.228713,-0.017702,0.995449,0.229679,0,-0.02936,1.000122,0,0.235793,0
-0.022279,0.991577,0.228469,-0.02385,0.99206,0.228711,0,-0.02936,1.000122,0,0.235793,0
-0.022767,0.994018,0.232131,-0.022284,0.991601,0.228506,0,-0.02936,1.000122,0,0.235793,0
-0.019593,0.991577,0.231154,-0.022735,0.993994,0.232121,0,-0.02936,1.000122,0,0.235793,0
-0.02057,0.990722,0.229323,-0.019603,0.991568,0.231136,0,-0.02936,1.000122,0,0.235793,0
-0.020204,0.992309,0.229323,-0.020566,0.990738,0.229323,0,-0.02936,1.000122,0,0.235793,0
-0.024477,0.993286,0.228713,-0.020247,0.992319,0.229317,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.989623,0.230666,-0.024443,0.993249,0.228733,0,-0.02936,1.000122,0,0.235793,0
-0.021058,0.994262,0.22798,-0.021058,0.989669,0.230639,0,-0.02936,1.000122,0,0.235793,0
-0.021425,0.989868,0.227736,-0.021062,0.994218,0.227978,0,-0.02936,1.000122,0,0.235793,0
-0.019838,0.991088,0.227248,-0.021409,0.98988,0.227731,0,-0.02936,1.000122,0,0.235793,0
-0.0235,0.990356,0.227248,-0.019875,0.991081,0.227248,0,-0.02936,1.000122,0,0.235793,0
