gx,gy,gz,avg_x,avg_y,avg_z,max_x,min_x,max_y,min_y,max_z,min_z
-0.039126,-1.551547,-0.574559,0.229177,-1.293638,-1.009765,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
-0.054996,-1.451688,-0.364829,-0.039285,-1.550548,-0.572462,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
0.015565,-1.205335,0.104926,-0.05429,-1.449224,-0.360131,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
0.163767,-0.945309,0.555393,0.017047,-1.202735,0.109431,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
0.464567,-0.33492,1.169444,0.166775,-0.939205,0.561534,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
0.310261,0.921992,1.890313,0.463024,-0.322351,1.176653,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
-0.254471,1.626869,2.159373,0.304614,0.929041,1.893004,0.931392,-0.971312,3.510773,-2.759873,2.782335,-1.014161
-1.033327,3.050418,2.763413,-0.26226,1.641104,2.165413,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.397058,2.792956,2.064762,-1.026964,3.047843,2.756426,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.379479,1.109748,0.233107,-0.396882,2.776124,2.046445,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.682964,0.503998,-0.049136,-0.382514,1.10369,0.230285,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.647561,0.670268,0.171092,-0.68261,0.505661,-0.046934,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.400964,1.955991,0.763413,-0.645095,0.683125,0.177015,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.178783,2.591039,0.491668,-0.398742,1.962341,0.760696,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.032656,2.389611,0.118721,-0.177322,2.589025,0.487939,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.262162,1.86663,-0.314533,-0.029708,2.384381,0.114388,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.472624,1.205091,-0.697491,0.264267,1.860015,-0.318363,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.427211,1.014039,-0.592871,0.47217,1.20318,-0.696445,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.242263,0.795031,-0.010438,0.425362,1.011849,-0.587047,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.111274,0.453702,-0.000061,0.240953,0.791618,-0.010334,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.120796,0.326497,-0.023256,0.111369,0.45243,-0.000293,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.232619,-0.219801,-0.032045,0.121914,0.321034,-0.023344,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.313435,-0.599585,-0.061588,0.233427,-0.223599,-0.03234,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.181591,-1.352561,-0.230544,0.312117,-0.607115,-0.063278,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.022157,-1.701215,-0.310871,0.179997,-1.356048,-0.231347,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.251785,-2.207105,-0.359214,0.019418,-1.706274,-0.311354,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.424403,-2.347494,-0.379479,-0.253511,-2.208509,-0.359417,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.414637,-2.016175,-0.281328,-0.424305,-2.344181,-0.378497,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.394616,-1.867973,-0.254715,-0.414437,-2.014693,-0.281062,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.391442,-1.832082,-0.248856,-0.394584,-1.867614,-0.254656,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.33724,-1.318135,-0.197339,-0.3909,-1.826943,-0.248341,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.18684,-0.989501,-0.261552,-0.335736,-1.314849,-0.197981,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.080632,-1.123299,-0.447842,-0.185778,-0.990839,-0.263415,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.046084,-1.311298,-0.545749,-0.079365,-1.125179,-0.448821,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.296344,-1.325704,-0.647806,0.048587,-1.311442,-0.54677,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.607154,-0.011048,0.307209,0.299452,-1.312557,-0.638256,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.517427,0.624855,0.921626,0.606257,-0.004689,0.313353,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
0.320271,0.638284,1.139657,0.515455,0.624989,0.923806,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-0.329183,0.704206,1.499542,0.313776,0.638943,1.143256,0.931392,-1.033327,3.510773,-2.759873,2.782335,-1.014161
-1.270769,1.666545,2.219557,-0.338599,0.713829,1.506742,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.894159,1.244766,1.359641,-1.267003,1.662327,2.210958,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-1.019655,-0.044375,-0.357016,-0.895414,1.231875,1.342474,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.560398,1.669596,1.055179,-1.015062,-0.027235,-0.342894,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.338949,2.327596,0.578588,-0.558184,1.676176,1.050413,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.037417,2.561985,-0.158396,-0.335934,2.32994,0.571218,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.53171,1.730147,-0.885003,-0.031726,2.553667,-0.165662,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.781725,1.209363,-0.865837,0.53421,1.724939,-0.884811,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.817005,1.209608,-0.757676,0.782078,1.209365,-0.864755,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.880364,1.404444,-0.677837,0.817639,1.211556,-0.756878,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.86779,1.543734,-0.624367,0.880238,1.405837,-0.677302,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.874748,1.504547,-0.611182,0.86786,1.543342,-0.624235,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.884514,1.456937,-0.60752,0.874846,1.504071,-0.611145,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.849844,0.947873,-0.533297,0.884167,1.451846,-0.606778,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.792956,0.453458,-0.463712,0.849275,0.942929,-0.532601,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.563206,-0.305622,-0.354331,0.790658,0.445867,-0.462618,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.104926,-1.153818,-0.107734,0.558623,-0.314104,-0.351865,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.352866,-1.623085,0.039248,0.100348,-1.158511,-0.106264,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.824574,-1.710493,0.134102,-0.357583,-1.623959,0.040197,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.620704,-1.288592,0.037051,-0.822535,-1.706274,0.133131,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.270829,-0.727034,-0.293048,-0.617205,-1.282976,0.03375,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.059513,-0.342489,-0.530977,-0.267526,-0.723189,-0.295427,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
0.17976,-0.50058,-0.998901,0.060715,-0.34407,-0.535656,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.014161
-0.062077,-1.551303,-1.365135,0.177342,-0.511087,-1.002563,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.365135
-0.136788,-1.940243,-1.465238,-0.062824,-1.555192,-1.366136,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.322224,-1.160654,-0.054264,-0.132198,-1.932447,-1.451128,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.434292,-0.8872,0.520967,0.323345,-1.157919,-0.048512,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.446011,-0.858146,0.588842,0.434409,-0.886909,0.521646,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.493621,-0.738509,0.951413,0.446487,-0.85695,0.592468,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.524629,-0.426723,2.305011,0.493931,-0.735391,0.964949,0.931392,-1.270769,3.510773,-2.759873,2.782335,-1.465238
0.267045,-0.1457,2.90832,0.522053,-0.423913,2.311044,0.931392,-1.270769,3.510773,-2.759873,2.90832,-1.465238
-0.19563,0.240798,3.261857,0.262418,-0.141835,2.911855,0.931392,-1.270769,3.510773,-2.759873,3.261857,-1.465238
-0.786974,0.63511,3.385888,-0.201543,0.244741,3.263097,0.931392,-1.270769,3.510773,-2.759873,3.385888,-1.465238
-2.191235,2.803821,4.000183,-0.801017,0.656797,3.392031,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-1.271379,2.944577,4.000183,-2.182036,2.805229,4.000183,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.351401,1.052371,0.866447,-1.262179,2.925655,3.968846,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.697613,0.671123,0.458097,-0.354863,1.048559,0.862363,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.898309,1.147104,0.997803,-0.69962,0.675883,0.463494,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.840933,1.560459,1.077397,-0.897735,1.151238,0.998599,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.257157,1.52701,0.287798,-0.835095,1.560125,1.069501,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.081121,1.281878,-0.188305,-0.255397,1.524559,0.283037,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.137887,1.026003,-0.480071,-0.078931,1.279319,-0.191223,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.337362,1.174205,-0.486419,0.139882,1.027485,-0.480134,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.412562,1.455228,-0.591406,0.338114,1.177015,-0.487469,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.42184,1.826711,-0.700055,0.412655,1.458943,-0.592492,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.53232,2.221266,-0.709211,0.422945,1.830657,-0.700147,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.63865,2.093695,-0.610206,0.533383,2.21999,-0.708221,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.678936,1.802906,-0.569798,0.639053,2.090787,-0.609802,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.676006,1.649087,-0.475188,0.678907,1.801368,-0.568852,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.639382,1.427394,-0.159739,0.67564,1.64687,-0.472034,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.56931,1.094122,0.222121,0.638681,1.424061,-0.15592,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.495086,0.933956,0.275835,0.568568,1.09252,0.222658,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.357139,0.691509,0.233107,0.493707,0.931532,0.275408,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.081853,-0.112739,0.026064,0.352749,0.683467,0.231037,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.212721,-0.413783,0.106635,-0.083162,-0.115749,0.02687,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.392663,-0.899896,0.307575,-0.21452,-0.418644,0.108644,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.639016,-1.506379,0.442593,-0.395127,-0.905961,0.308925,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.841543,-2.007752,0.237136,-0.641041,-1.511393,0.440538,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.707868,-2.097967,0.053409,-0.840206,-2.008654,0.235299,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.594824,-2.222121,-0.147897,-0.706738,-2.099209,0.051396,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.476408,-2.289385,-0.415858,-0.59364,-2.222794,-0.150577,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.185863,-2.156076,-0.83434,-0.473503,-2.288052,-0.420043,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.151926,-2.08991,-0.819813,-0.185524,-2.155414,-0.834195,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-0.064274,-1.781542,-0.627541,-0.151049,-2.086826,-0.81789,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.267778,-0.794177,0.51877,-0.060953,-1.771668,-0.616078,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
0.533663,-0.527315,1.375511,0.270437,-0.791508,0.527337,0.931392,-2.191235,3.510773,-2.759873,4.000183,-1.465238
1.116706,0.336019,2.572606,0.539493,-0.518682,1.387482,1.116706,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-1.027467,2.840322,1.865531,1.095264,0.361062,2.565535,1.116706,-2.191235,3.510773,-2.759873,4.000183,-1.465238
-2.047183,4.000183,2.317341,-1.037664,2.851921,1.870049,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.344076,1.173472,-0.962522,-2.030152,3.971916,2.284542,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.750595,0.490814,-1.287249,-0.348141,1.166645,-0.965769,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.831899,0.366294,-1.271867,-0.751408,0.489569,-1.287095,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.924922,0.251785,-1.185436,-0.832829,0.365149,-1.271003,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.985229,1.072148,1.422145,-0.925525,0.259989,-1.15936,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.700055,1.530428,0.982177,-0.982377,1.076731,1.417745,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.641946,1.530916,0.797839,-0.699474,1.530433,0.980334,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.363853,1.592443,0.294635,-0.639165,1.531531,0.792807,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.326741,1.595373,0.100043,-0.363482,1.592472,0.292689,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.252518,1.658121,-0.038271,-0.325999,1.596,0.09866,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.072209,1.183727,-0.296466,-0.249271,1.653377,-0.040853,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.097357,1.107062,-0.292559,0.07246,1.18296,-0.296427,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.10224,1.046023,-0.314045,0.097406,1.106452,-0.292774,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.092474,0.889764,-0.310627,0.102142,1.04446,-0.314011,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.064152,0.799426,-0.271074,0.092191,0.888861,-0.310231,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.033754,0.634621,-0.1363,0.063848,0.797778,-0.269726,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.026308,0.590917,-0.105048,0.03368,0.634184,-0.135987,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.000183,0.471525,-0.03058,0.026047,0.589723,-0.104303,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.070866,0.297687,0.015321,-0.000527,0.469787,-0.030121,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.098944,0.232985,0.006531,-0.071147,0.29704,0.015233,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.146921,0.167918,-0.0235,-0.099424,0.232334,0.006231,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.352133,-0.251907,-0.14631,-0.148973,0.16372,-0.024728,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.489105,-0.752182,-0.050845,-0.353503,-0.25691,-0.145355,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.632668,-1.496124,-0.2303,-0.490541,-0.759621,-0.05264,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.436611,-1.757004,-0.885003,-0.630707,-1.498733,-0.236847,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.289141,-1.826711,-0.929317,-0.435136,-1.757701,-0.885446,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.193676,-1.532137,-0.627052,-0.284313,-1.823765,-0.926294,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.430385,-1.179454,-0.181224,0.196043,-1.52861,-0.622594,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.835439,-0.557468,1.204724,0.434436,-1.173234,-0.167365,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
0.485808,0.081487,1.911188,0.831943,-0.551078,1.211789,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.832753,1.586462,2.181835,0.472622,0.096537,1.913894,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-1.475981,3.416773,2.313557,-0.839185,1.604765,2.183152,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-1.226454,4.000183,2.472746,-1.473486,3.422607,2.315149,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.252274,2.873283,0.715559,-1.216712,3.988914,2.455174,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.904413,1.024293,0.262528,-0.258795,2.854793,0.711029,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.822743,0.808582,1.380883,-0.903596,1.022136,0.273712,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
-0.948239,0.859244,1.745895,-0.823998,0.809089,1.384533,1.116706,-2.191235,4.000183,-2.759873,4.000183,-1.465238
