gx,gy,gz,avg_x,avg_y,avg_z,max_x,min_x,max_y,min_y,max_z,min_z
0.693341,-0.603736,0.199414,0.578295,-0.937044,0.145139,1.091558,-0.327474,4.000183,-2.069645,1.824513,-0.756211
0.886346,0.197095,0.458707,0.702991,-0.563694,0.212379,1.091558,-0.327474,4.000183,-2.069645,1.824513,-0.756211
0.926998,0.642678,0.784899,0.888379,0.219374,0.475017,1.091558,-0.327474,4.000183,-2.069645,1.824513,-0.756211
0.938107,1.83489,1.488433,0.927553,0.702289,0.820076,1.091558,-0.327474,4.000183,-2.069645,1.824513,-0.756211
0.907221,3.652628,1.927303,0.936563,1.925777,1.510377,1.091558,-0.327474,4.000183,-2.069645,1.927303,-0.756211
0.846304,4.000183,2.062077,0.904175,3.670006,1.934042,1.091558,-0.327474,4.000183,-2.069645,2.062077,-0.756211
0.856192,4.000183,2.198071,0.846798,4.000183,2.068877,1.091558,-0.327474,4.000183,-2.069645,2.198071,-0.756211
0.815296,4.000183,2.238357,0.854147,4.000183,2.200085,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.783922,4.000183,2.21443,0.813727,4.000183,2.237161,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.734237,4.000183,2.158274,0.781438,4.000183,2.211622,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.668559,3.785449,2.018373,0.730953,3.989446,2.151279,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.631081,2.991699,1.657511,0.666685,3.745761,2.00033,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.640847,2.071965,1.271257,0.631569,2.945712,1.638198,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.644754,1.796191,1.1504,0.641042,2.058176,1.265214,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.635232,1.45889,1.010743,0.644278,1.779326,1.143417,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.614967,1.315327,0.969236,0.634219,1.451712,1.008668,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.400354,0.144357,0.823964,0.604236,1.256778,0.961972,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.350791,-0.188671,0.683574,0.397876,0.127706,0.816944,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.191235,-0.65391,0.260087,0.342813,-0.211933,0.6624,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.09284,-0.898675,-0.044619,0.186315,-0.666148,0.244852,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
0.049747,-1.017823,-0.189037,0.090685,-0.904632,-0.05184,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
-0.093328,-1.255143,-0.516938,0.042593,-1.029689,-0.205432,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
-0.199536,-1.557163,-0.531588,-0.098638,-1.270244,-0.51767,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
-0.284868,-1.880181,-0.434414,-0.203803,-1.573314,-0.526729,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
-0.304279,-1.964658,-0.414881,-0.285839,-1.884405,-0.433437,1.091558,-0.327474,4.000183,-2.069645,2.238357,-0.756211
-0.17805,-2.281084,-0.320027,-0.297968,-1.980479,-0.410138,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.012147,-2.263627,-0.296588,-0.16854,-2.280211,-0.318855,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.336629,-1.60282,-0.050113,0.028371,-2.230587,-0.284264,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.626686,-0.836172,0.156687,0.351132,-1.564488,-0.039773,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.759507,-0.106879,0.534395,0.633327,-0.799707,0.175572,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.705304,1.359275,1.685589,0.756797,-0.033571,0.591955,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.647439,2.188427,2.029115,0.702411,1.400733,1.702765,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.668071,3.430934,2.221876,0.648471,2.250552,2.038753,1.091558,-0.327474,4.000183,-2.281084,2.238357,-0.756211
0.750961,4.000183,2.315266,0.672215,3.459396,2.226546,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.666239,4.000183,2.294024,0.746725,4.000183,2.314204,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.663798,4.000183,2.282549,0.666117,4.000183,2.29345,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.623512,4.000183,2.15217,0.661784,4.000183,2.27603,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.579564,3.694623,2.038149,0.621315,3.984905,2.146469,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.566624,2.925777,1.681926,0.578917,3.656181,2.020338,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.59104,2.623756,1.481963,0.567845,2.910676,1.671928,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.598975,2.251053,1.305561,0.591437,2.605121,1.473143,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.60105,1.856498,1.199841,0.599079,2.231325,1.300275,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.595434,1.437405,1.12574,0.600769,1.835543,1.196136,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.571263,0.886346,1.030764,0.594225,1.409852,1.120991,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.503388,0.619972,0.948483,0.567869,0.873027,1.02665,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.430874,0.280107,0.884026,0.499762,0.602979,0.94526,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.409876,0.009095,0.780504,0.429824,0.266556,0.87885,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.285601,-0.558323,0.36837,0.403662,-0.019276,0.759897,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.195263,-0.799792,0.09516,0.281084,-0.570396,0.354709,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.18623,-0.820057,0.075139,0.194811,-0.800805,0.094159,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
0.056583,-0.975584,-0.220045,0.179748,-0.827833,0.06038,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
-0.048892,-0.985595,-0.36312,0.051309,-0.976085,-0.227199,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
-0.283037,-1.250259,-0.572362,-0.060599,-0.998828,-0.373582,1.091558,-0.327474,4.000183,-2.281084,2.315266,-0.756211
-0.357016,-1.467558,-0.57578,-0.286736,-1.261124,-0.572533,1.091558,-0.357016,4.000183,-2.281084,2.315266,-0.756211
-0.251907,-2.192456,-0.413905,-0.351761,-1.503803,-0.567686,1.091558,-0.357016,4.000183,-2.281084,2.315266,-0.756211
-0.171824,-2.445157,-0.383141,-0.247903,-2.205091,-0.412367,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.485808,-1.178722,-0.113593,-0.138942,-2.381835,-0.369664,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.527071,-0.928707,-0.088201,0.487871,-1.166221,-0.112323,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.634743,-0.500702,0.201856,0.532455,-0.907307,-0.073698,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.672343,-0.394006,0.362144,0.636623,-0.495367,0.20987,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.856681,0.117256,1.008545,0.68156,-0.368443,0.394464,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.88012,1.27382,1.590368,0.857853,0.175084,1.037636,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.831289,3.356223,2.156809,0.877678,1.37794,1.61869,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.831533,4.000183,2.262284,0.831301,3.388421,2.162083,1.091558,-0.357016,4.000183,-2.445157,2.315266,-0.756211
0.668681,4.000183,2.544039,0.82339,4.000183,2.276372,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.642068,3.900201,2.257401,0.66735,3.995184,2.529707,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.542453,3.817921,2.232497,0.637087,3.896087,2.256156,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.474577,3.817921,2.131417,0.539059,3.817921,2.227443,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.561619,3.110236,1.873711,0.478929,3.782537,2.118532,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.596655,2.610084,1.69682,0.563371,3.085228,1.864866,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.596411,1.746017,1.486602,0.596643,2.566881,1.686309,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.555149,1.458402,1.415553,0.594348,1.731636,1.48305,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.537081,1.213514,1.355002,0.554246,1.446158,1.412525,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.544162,0.941036,1.266862,0.537435,1.19989,1.350595,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.50119,0.315022,1.052982,0.542013,0.909735,1.256168,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.466032,0.053531,0.958494,0.499432,0.301947,1.048258,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.416957,-0.18745,0.843252,0.463578,0.041482,0.952732,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.336385,-0.673564,0.451138,0.412928,-0.211756,0.823646,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.280474,-0.792468,0.182567,0.333589,-0.679509,0.437709,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.18916,-0.91772,-0.215406,0.275908,-0.798731,0.162668,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
0.135567,-0.978514,-0.376549,0.18648,-0.92076,-0.223463,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.044497,-1.346457,-0.634133,0.126564,-0.996911,-0.389428,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.130684,-1.565464,-0.63218,-0.048806,-1.357407,-0.634035,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.16511,-1.820118,-0.632424,-0.132405,-1.578197,-0.632192,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.179027,-2.095526,-0.612647,-0.165806,-1.833888,-0.631435,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.152658,-2.362876,-0.61753,-0.177709,-2.108893,-0.612891,1.091558,-0.357016,4.000183,-2.445157,2.544039,-0.756211
-0.0987,-2.53232,-0.54526,-0.14996,-2.371348,-0.613917,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.042056,-2.376793,-0.383385,-0.095868,-2.524544,-0.537166,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.181347,-1.618568,0.138131,-0.030886,-2.338882,-0.357309,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.343222,-1.234267,0.253372,0.189441,-1.599353,0.143893,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.533297,-0.334798,0.214552,0.352726,-1.189294,0.251431,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.561008,-0.077336,0.335409,0.534683,-0.321925,0.220595,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.597632,0.109199,0.544406,0.562839,-0.068009,0.345859,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.610206,0.179515,0.600806,0.598261,0.112715,0.547226,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.620582,0.198071,0.6616,0.610725,0.180443,0.603846,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.678691,0.698956,1.262467,0.623487,0.223115,0.691643,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.781115,2.162425,2.03351,0.683812,0.772129,1.301019,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.876457,3.333639,2.193676,0.785882,2.220986,2.041518,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
1.023439,4.000183,1.788378,0.883806,3.366966,2.173411,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.849844,4.000183,1.4512,1.014759,4.000183,1.771519,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.735824,3.650918,1.366477,0.844143,3.98272,1.446964,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.670146,2.770005,1.137215,0.73254,3.606872,1.355014,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.614234,2.13691,1.093756,0.66735,2.73835,1.135042,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.48825,1.425685,1.27907,0.607935,2.101349,1.103022,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.448819,1.137948,1.32082,0.486278,1.411298,1.281158,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.348837,0.494232,1.205823,0.44382,1.105762,1.31507,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.257767,-0.056583,0.942868,0.344283,0.466691,1.192675,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.188915,-0.282427,0.728377,0.254324,-0.067875,0.932143,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.08344,-0.608008,0.330526,0.183641,-0.298706,0.708484,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
0.004578,-0.681133,0.086736,0.079497,-0.611664,0.318336,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.031313,-0.792224,-0.06818,0.002783,-0.686688,0.07899,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.093817,-0.906,-0.253372,-0.034438,-0.797913,-0.07744,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.149362,-0.982421,-0.371666,-0.096594,-0.909821,-0.259287,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.295001,-1.305072,-0.575291,-0.156644,-0.998554,-0.381847,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.301105,-1.954648,-0.652933,-0.295306,-1.337551,-0.579173,1.091558,-0.357016,4.000183,-2.53232,2.544039,-0.756211
-0.216261,-2.716291,-0.583471,-0.296863,-1.99273,-0.64946,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
-0.070134,-2.566502,-0.270585,-0.208955,-2.708802,-0.567827,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.085393,-2.288165,-0.105048,-0.062358,-2.552585,-0.262308,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.59104,-1.398218,-0.023988,0.110675,-2.243668,-0.100995,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.780016,-0.746811,0.0517,0.600489,-1.365648,-0.020204,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.822987,-0.450406,0.317829,0.782165,-0.731991,0.065006,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.888177,-0.015321,1.04761,0.826246,-0.428652,0.354318,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.918818,0.53879,1.652628,0.889709,0.012385,1.077861,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.996094,1.029909,1.897272,0.922682,0.563346,1.66486,1.091558,-0.357016,4.000183,-2.716291,2.544039,-0.756211
1.147714,2.656229,2.182689,1.003675,1.111225,1.911543,1.147714,-0.357016,4.000183,-2.716291,2.544039,-0.756211
1.154795,3.404566,2.22151,1.148068,2.693646,2.18463,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
1.028322,4.000183,2.19978,1.148471,3.434347,2.220423,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.803943,4.000183,2.319783,1.017103,4.000183,2.20578,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.760728,4.000183,2.425868,0.801782,4.000183,2.325087,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.577733,4.000183,2.45297,0.751578,4.000183,2.427223,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.518525,4.000183,2.479827,0.574773,4.000183,2.454313,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.542697,2.865959,1.979552,0.519734,3.943472,2.454813,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.641335,2.281939,1.58988,0.547629,2.836758,1.960068,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.67625,1.786425,1.310688,0.643081,2.257163,1.57592,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.65452,1.567539,1.236587,0.675163,1.775481,1.306983,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.631081,1.238662,1.172618,0.653348,1.551095,1.233389,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.567967,0.675029,1.10694,0.627925,1.21048,1.169334,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.522554,0.41012,1.031374,0.565696,0.661784,1.103162,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.44357,-0.003113,0.850821,0.518605,0.389458,1.022346,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.433315,-0.292681,0.712141,0.443057,-0.017591,0.843887,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
0.028505,-1.079839,-0.404138,0.413075,-0.332039,0.656327,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
-0.210035,-1.42776,-0.600195,0.016578,-1.097235,-0.413941,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
-0.282549,-1.657511,-0.590185,-0.213661,-1.439248,-0.599694,1.154795,-0.357016,4.000183,-2.716291,2.544039,-0.756211
-0.366783,-2.082341,-0.554538,-0.286761,-1.678752,-0.588403,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.329671,-2.236159,-0.515718,-0.364927,-2.090032,-0.552597,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.264237,-2.243972,-0.466886,-0.326399,-2.23655,-0.513276,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.180248,-2.141183,-0.388512,-0.260038,-2.238833,-0.462967,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.010804,-1.788622,-0.130684,-0.171776,-2.123555,-0.375621,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.119941,-1.567784,0.021669,-0.004267,-1.77758,-0.123066,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.357871,-1.079351,0.182811,0.131837,-1.543362,0.029726,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.577855,-0.496307,0.38131,0.36887,-1.050199,0.192736,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.662089,-0.028017,0.89721,0.582067,-0.472892,0.407105,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.652811,0.441494,1.408594,0.661625,-0.004541,0.922779,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.721907,1.177867,1.958066,0.656266,0.478313,1.436068,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.974852,3.239761,2.218092,0.734554,1.280962,1.971067,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.991455,4.000183,2.014955,0.975682,3.277782,2.207935,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
1.009034,4.000183,1.89544,0.992334,4.000183,2.008979,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
1.046145,4.000183,1.904108,1.01089,4.000183,1.895873,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.852896,4.000183,2.034853,1.036483,4.000183,1.910645,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.780504,4.000183,2.195385,0.849276,4.000183,2.04288,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.698102,4.000183,2.203198,0.776384,4.000183,2.195776,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.605445,3.771654,2.126289,0.693469,3.988757,2.199353,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.593603,2.875237,1.745163,0.604853,3.726833,2.107233,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.644998,2.458219,1.616249,0.596173,2.854386,1.738717,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.659647,2.102973,1.511018,0.64573,2.440457,1.610987,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.558079,1.385155,1.43362,0.654569,2.067082,1.507148,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.515962,1.102667,1.46475,0.555973,1.371031,1.435177,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.485564,0.831655,1.425319,0.514442,1.089116,1.462778,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.462614,0.263749,1.262955,0.484417,0.80326,1.417201,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.399133,-0.344442,0.996826,0.45944,0.233339,1.249649,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.291461,-0.708722,0.705793,0.393749,-0.362656,0.982274,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.21504,-0.844717,0.521211,0.28764,-0.715522,0.696564,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
0.028993,-1.114143,-0.036806,0.205738,-0.858188,0.49331,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.178783,-1.696332,-0.564304,0.018604,-1.143252,-0.063181,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.294757,-2.028505,-0.677471,-0.184582,-1.712941,-0.569962,1.154795,-0.366783,4.000183,-2.716291,2.544039,-0.756211
-0.415736,-2.853995,-0.520967,-0.300806,-2.06978,-0.669646,1.154795,-0.415736,4.000183,-2.853995,2.544039,-0.756211
-0.379235,-2.934444,-0.398035,-0.413911,-2.858017,-0.51482,1.154795,-0.415736,4.000183,-2.934444,2.544039,-0.756211
-0.372154,-2.939083,-0.387536,-0.378881,-2.934676,-0.39751,1.154795,-0.415736,4.000183,-2.939083,2.544039,-0.756211
